id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating,bedroom_number,bed_number,bath_number,unit type
49733564,401088056,Brandon,Kauai,Koloa-Poipu,21.88446,-159.46511,Entire home/apt,450,3,75,4,307,34,4.93,2.0,2.0,1.0,Home
49795334,71362662,Vacasa Hawaii,Kauai,North Shore Kauai,22.22376,-159.49114,Entire home/apt,390,2,5,62,342,3,4.0,2.0,2.0,2.0,Condo
49734251,401088056,Brandon,Kauai,Koloa-Poipu,21.88454,-159.46571,Entire home/apt,954,3,21,4,277,12,5.0,5.0,5.0,4.0,Home
49734652,15960110,Amy,Kauai,North Shore Kauai,22.22456,-159.47744,Entire home/apt,495,3,52,1,123,33,4.94,3.0,3.0,2.0,Home
49734918,401088056,Brandon,Kauai,Koloa-Poipu,21.88471,-159.46563,Entire home/apt,292,3,50,4,287,17,4.88,2.0,2.0,1.0,Home
49735405,680107,Hawaii Life,Kauai,Koloa-Poipu,21.87531,-159.4536,Entire home/apt,451,3,11,162,0,2,4.64,0.0,2.0,0.0,Home
49737860,210750813,Mari,Kauai,Koloa-Poipu,21.877647,-159.457583,Entire home/apt,405,3,43,3,296,18,4.84,3.0,3.0,1.0,Condo
49738621,243470944,Resort Stay,Kauai,North Shore Kauai,22.21812,-159.48647,Entire home/apt,189,2,8,43,0,0,4.88,1.0,1.0,1.0,Condo
49800322,14900725,Platinum Vacations,Kauai,Koloa-Poipu,21.88397,-159.45857,Entire home/apt,400,3,22,2,267,13,4.86,2.0,2.0,5.0,Condo
49909548,47208806,Oceanfront Realty International,Kauai,North Shore Kauai,22.227692,-159.481277,Entire home/apt,337,3,30,71,165,15,4.7,2.0,2.0,2.0,Condo
49750623,401088056,Brandon,Kauai,Koloa-Poipu,21.88466,-159.46564,Entire home/apt,446,3,52,4,270,16,4.96,3.0,3.0,3.0,Home
49927495,20704144,William,Kauai,Kapaa-Wailua,22.0526,-159.32733,Entire home/apt,147,2,59,89,2,21,4.93,1.0,1.0,1.0,Serviced apartment
49756779,14143158,Bethany,Kauai,Koloa-Poipu,21.88285,-159.47524,Entire home/apt,125,7,7,159,0,2,5.0,1.0,1.0,1.0,Condo
49757408,14143158,Bethany,Kauai,Koloa-Poipu,21.88263,-159.47687,Entire home/apt,150,7,5,159,21,3,5.0,2.0,2.0,2.0,Condo
49931304,279120,Bruce,Kauai,North Shore Kauai,22.20662,-159.38671,Entire home/apt,195,5,61,2,229,26,4.92,0.0,2.0,1.0,Farm stay
49860262,293234241,Jenny,Kauai,Kapaa-Wailua,22.05,-159.3343,Entire home/apt,376,3,76,1,177,49,4.92,1.0,1.0,1.0,Condo
50001517,4932682,Lauren,Kauai,North Shore Kauai,22.22818,-159.48362,Entire home/apt,323,1,74,9,265,33,4.88,2.0,2.0,2.0,Condo
49943207,28454788,David,Kauai,Kapaa-Wailua,22.15878,-159.30658,Entire home/apt,799,4,49,3,130,32,5.0,2.0,2.0,2.0,Villa
50023113,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.88337,-159.46487,Entire home/apt,1365,1,2,258,185,0,New,5.0,5.0,5.0,Place to stay
50024652,243470944,Resort Stay,Kauai,North Shore Kauai,22.21859,-159.48652,Entire home/apt,219,2,7,43,0,0,4.86,1.0,1.0,1.0,Condo
50029569,90219663,Arrived,Kauai,North Shore Kauai,22.21702,-159.4778,Entire home/apt,279,1,16,16,302,8,4.56,3.0,3.0,2.0,Home
49985025,282607044,Chelsea,Kauai,Koloa-Poipu,21.88258,-159.4751,Entire home/apt,165,5,0,3,0,0,New,1.0,1.0,1.0,Condo
50031106,680107,Hawaii Life,Kauai,Kapaa-Wailua,22.0528,-159.33123,Entire home/apt,293,3,11,162,329,4,4.73,0.0,1.0,0.0,Condo
49885713,89752172,Sleiman Kamal,Kauai,Lihue,21.95286,-159.36387,Private room,128,3,60,6,160,36,4.73,1.0,1.0,0.0,Rental unit
50031963,680107,Hawaii Life,Kauai,Koloa-Poipu,21.88584,-159.46668,Entire home/apt,843,3,12,162,309,8,4.92,0.0,3.0,0.0,Home
50033312,387029880,Pete,Kauai,Koloa-Poipu,21.87084,-159.44688,Entire home/apt,224,1,56,16,269,30,4.86,1.0,1.0,1.0,Home
50176717,10548519,Vacasa Hawaii,Kauai,Kapaa-Wailua,22.05396,-159.32861,Entire home/apt,178,2,11,90,359,6,4.09,0.0,2.0,1.0,Rental unit
50035279,403565714,Claire,Kauai,Kapaa-Wailua,22.06004,-159.32076,Entire home/apt,374,2,49,1,131,26,5.0,2.0,2.0,3.0,Condo
50179958,373307437,Deena,Kauai,North Shore Kauai,22.22506,-159.48139,Private room,359,2,5,140,174,3,5.0,2.0,2.0,2.0,Resort
50117803,306263801,Cynthia,Kauai,Koloa-Poipu,21.877949,-159.459137,Entire home/apt,345,3,50,1,290,15,4.86,1.0,1.0,1.0,Condo
50065995,373307437,Deena,Kauai,North Shore Kauai,22.21639,-159.4847,Entire home/apt,189,2,2,140,143,0,New,1.0,1.0,1.0,Condo
50199898,115700802,Princeville Vacation Rentals,Kauai,Koloa-Poipu,21.87469,-159.44929,Entire home/apt,145,1,30,61,311,12,4.73,1.0,1.0,1.0,Condo
50135098,17920027,Matthew,Kauai,North Shore Kauai,22.22317,-159.48433,Entire home/apt,129,1,6,10,0,1,5.0,2.0,2.0,2.0,Condo
50211305,111808435,Vacasa,Kauai,North Shore Kauai,22.21826,-159.48457,Entire home/apt,401,2,5,344,364,1,4.4,3.0,3.0,3.0,Townhouse
50247401,97006413,Suite Paradise,Kauai,Koloa-Poipu,21.87383,-159.45119,Entire home/apt,1127,3,4,125,229,3,4.75,4.0,4.0,3.0,Home
50247403,97006413,Suite Paradise,Kauai,Koloa-Poipu,21.8754,-159.44952,Entire home/apt,253,3,4,125,244,1,4.75,1.0,1.0,1.0,Condo
50247405,97006413,Suite Paradise,Kauai,Koloa-Poipu,21.87455,-159.44919,Entire home/apt,575,3,3,125,254,2,5.0,0.0,3.0,2.0,Condo
50147467,404502006,Park Royal The Cliffs,Kauai,North Shore Kauai,22.22601,-159.48122,Entire home/apt,336,1,1,6,4,0,New,1.0,1.0,2.0,Condo
50149280,404502006,Park Royal The Cliffs,Kauai,North Shore Kauai,22.22744,-159.48102,Entire home/apt,300,1,0,6,0,0,New,2.0,2.0,2.0,Condo
50262843,140404508,Concierge,Kauai,Lihue,21.96133,-159.34925,Entire home/apt,550,7,0,91,165,0,New,0.0,1.0,1.0,Condo
50155917,161022272,Kauai Palms Real Estate Co.,Kauai,Kapaa-Wailua,22.05198,-159.33141,Entire home/apt,425,3,6,10,58,2,5.0,0.0,2.0,0.0,Condo
50155918,161022272,Kauai Palms Real Estate Co.,Kauai,North Shore Kauai,22.22274,-159.47016,Entire home/apt,376,3,18,10,98,3,4.94,2.0,2.0,0.0,Condo
50266946,65379678,Jennifer,Kauai,Kapaa-Wailua,22.05715,-159.32478,Entire home/apt,191,3,83,9,204,45,4.92,1.0,1.0,1.0,Condo
50156046,70449204,Kelly,Kauai,North Shore Kauai,22.22406,-159.49023,Entire home/apt,275,3,50,2,104,30,4.84,1.0,1.0,1.0,Condo
50231984,3990309,Nathalie,Kauai,North Shore Kauai,22.21421,-159.47578,Entire home/apt,168,4,108,3,283,53,4.94,1.0,1.0,1.0,Guest suite
50159745,404807143,Chris & Jill,Kauai,Kapaa-Wailua,22.05191,-159.33317,Entire home/apt,332,3,89,1,209,43,4.93,1.0,1.0,1.0,Condo
50404775,28026059,Robyn,Kauai,North Shore Kauai,22.22193,-159.47819,Entire home/apt,188,3,25,3,215,15,4.8,1.0,1.0,1.0,Condo
50289899,67649817,Katie,Kauai,Kapaa-Wailua,22.05167,-159.32965,Entire home/apt,247,5,69,3,279,41,4.96,1.0,1.0,1.0,Condo
50404924,128058869,Tina,Kauai,Koloa-Poipu,21.877733,-159.465931,Entire home/apt,702,5,3,37,250,1,4.67,2.0,2.0,0.0,Condo
50326931,101401250,Parrish Kauai,Kauai,North Shore Kauai,22.21947,-159.49573,Entire home/apt,525,1,3,258,242,1,4.67,2.0,2.0,2.0,Place to stay
50329573,138981180,Anne,Kauai,Koloa-Poipu,21.88186,-159.4742,Entire home/apt,353,4,31,12,183,15,5.0,1.0,1.0,1.0,Condo
50414732,376758708,Kyle,Kauai,North Shore Kauai,22.21929,-159.47203,Entire home/apt,283,2,14,10,33,2,4.64,2.0,2.0,2.0,Condo
50329917,372930644,Rudd,Kauai,North Shore Kauai,22.20845,-159.49542,Entire home/apt,1900,5,7,1,0,1,5.0,3.0,3.0,5.0,Home
50330525,71362662,Vacasa Hawaii,Kauai,North Shore Kauai,22.21814,-159.49417,Entire home/apt,658,2,5,62,364,1,4.4,3.0,3.0,3.0,Condo
50292280,406104131,Rich,Kauai,Koloa-Poipu,21.88544,-159.45892,Entire home/apt,503,4,36,1,112,16,4.97,3.0,3.0,3.0,Condo
50332924,149762055,Susan,Kauai,Koloa-Poipu,21.87004,-159.44631,Entire home/apt,350,1,35,2,256,16,4.86,2.0,2.0,2.0,Condo
50434747,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.87147,-159.44859,Entire home/apt,262,1,5,258,247,4,4.6,2.0,2.0,2.0,Place to stay
50444316,407548227,Kourtney And Keith,Kauai,North Shore Kauai,22.22082,-159.47609,Entire home/apt,200,3,99,5,259,56,4.89,0.0,1.0,1.0,Condo
50361548,24932156,John,Kauai,North Shore Kauai,22.22484,-159.48295,Entire home/apt,190,6,2,11,51,1,New,2.0,2.0,2.0,Condo
50564474,371942068,Joy,Kauai,Kapaa-Wailua,22.05551,-159.32755,Entire home/apt,399,4,0,87,0,0,New,2.0,2.0,2.0,Condo
50363753,101401250,Parrish Kauai,Kauai,North Shore Kauai,22.21695,-159.48245,Entire home/apt,315,1,8,258,269,6,4.63,3.0,3.0,3.0,Place to stay
50363842,101401250,Parrish Kauai,Kauai,North Shore Kauai,22.22021,-159.49539,Entire home/apt,367,1,3,258,252,2,5.0,1.0,1.0,1.0,Place to stay
50363997,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.87643,-159.459,Entire home/apt,420,1,2,258,315,2,New,1.0,1.0,1.0,Place to stay
50364116,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.88559,-159.45752,Entire home/apt,420,1,12,258,239,10,4.83,3.0,3.0,5.0,Place to stay
50364217,128058869,Tina,Kauai,Koloa-Poipu,21.871014,-159.447636,Entire home/apt,395,3,35,37,232,10,4.91,1.0,1.0,0.0,Condo
50578241,303747123,Wailani,Kauai,Koloa-Poipu,21.877251,-159.465526,Entire home/apt,1037,1,18,24,194,6,5.0,3.0,3.0,3.0,Home
50364948,387029880,Pete,Kauai,Koloa-Poipu,21.87248,-159.44718,Entire home/apt,224,1,41,16,311,13,4.88,1.0,1.0,1.0,Home
50366239,369907700,Avigale,Kauai,Koloa-Poipu,21.87441,-159.44605,Entire home/apt,444,1,62,2,175,36,4.85,3.0,3.0,2.0,Home
50589181,265164452,Pohaku Vacation Rentals,Kauai,Kapaa-Wailua,22.073055267333984,-159.3188934326172,Entire home/apt,239,2,49,10,185,32,4.61,1.0,1.0,1.0,Condo
50589417,265164452,Pohaku Vacation Rentals,Kauai,Kapaa-Wailua,22.073056,-159.318889,Entire home/apt,287,2,25,10,239,13,4.6,1.0,1.0,1.0,Condo
50369825,6521227,Rico & Cinzia,Kauai,Koloa-Poipu,21.87291,-159.45047,Entire home/apt,3517,1,4,19,261,3,5.0,11.0,11.0,0.0,Home
50467724,389697794,David,Kauai,North Shore Kauai,22.22327,-159.48087,Entire home/apt,258,2,36,73,284,17,4.78,2.0,2.0,2.0,Villa
50371708,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.88354,-159.45663,Entire home/apt,420,1,2,258,266,1,New,3.0,3.0,3.0,Place to stay
50371809,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.8836,-159.4585,Entire home/apt,420,1,2,258,98,1,New,3.0,3.0,5.0,Place to stay
50371911,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.88084,-159.46698,Entire home/apt,210,1,27,258,240,19,4.63,2.0,2.0,2.0,Place to stay
50372065,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.87812,-159.46088,Entire home/apt,624,1,1,258,95,0,New,2.0,2.0,2.0,Place to stay
50372598,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.87469,-159.45289,Entire home/apt,525,1,2,258,243,0,New,3.0,3.0,5.0,Place to stay
50591025,10548519,Vacasa Hawaii,Kauai,Kapaa-Wailua,22.05349,-159.32765,Entire home/apt,169,2,43,90,328,27,4.67,0.0,2.0,1.0,Rental unit
50372680,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.87457,-159.4478,Entire home/apt,315,1,13,258,217,6,4.92,3.0,3.0,3.0,Place to stay
50372880,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.88534,-159.46461,Entire home/apt,682,1,0,258,112,0,New,3.0,3.0,3.0,Place to stay
50373107,17920027,Matthew,Kauai,North Shore Kauai,22.22422,-159.48597,Entire home/apt,179,1,4,10,0,1,4.75,2.0,2.0,2.0,Condo
50373189,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.87322,-159.44789,Entire home/apt,257,1,5,258,147,3,3.8,2.0,2.0,2.0,Place to stay
50376362,389697794,David,Kauai,North Shore Kauai,22.22493,-159.48293,Entire home/apt,258,2,19,73,283,4,4.84,2.0,2.0,2.0,Villa
50473217,32075322,Briana,Kauai,Lihue,21.96126,-159.35048,Private room,326,1,119,15,227,31,4.87,0.0,1.0,0.0,Villa
50480902,126639366,Evolve,Kauai,North Shore Kauai,22.21667,-159.48236,Entire home/apt,270,3,22,1,292,7,4.91,3.0,3.0,3.0,Townhouse
50599126,680107,Hawaii Life,Kauai,North Shore Kauai,22.22393,-159.55721,Entire home/apt,954,3,7,162,72,6,4.71,0.0,4.0,0.0,Home
50388624,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.87851,-159.46511,Entire home/apt,383,1,2,258,162,0,New,1.0,1.0,2.0,Place to stay
50505610,67649817,Katie,Kauai,Kapaa-Wailua,22.05281,-159.32736,Entire home/apt,220,5,37,3,10,11,4.92,1.0,1.0,1.0,Condo
50522629,8033870,Melissa And Ian,Kauai,North Shore Kauai,22.2266,-159.4829,Entire home/apt,284,2,82,16,79,36,4.93,0.0,1.0,1.0,Guest suite
50639554,97006413,Suite Paradise,Kauai,Koloa-Poipu,21.88486,-159.45888,Entire home/apt,494,3,1,125,319,1,New,2.0,2.0,2.0,Condo
50400020,153145674,Sara,Kauai,Koloa-Poipu,21.88079,-159.47441,Entire home/apt,285,1,61,1,314,33,4.95,1.0,1.0,1.0,Condo
50639556,97006413,Suite Paradise,Kauai,Koloa-Poipu,21.87413,-159.4474,Entire home/apt,609,3,5,125,329,4,5.0,2.0,2.0,2.0,Condo
50535531,389697794,David,Kauai,North Shore Kauai,22.21848,-159.48446,Entire home/apt,212,1,6,73,34,2,4.33,2.0,2.0,2.0,Condo
50545162,680107,Hawaii Life,Kauai,North Shore Kauai,22.21835,-159.48273,Entire home/apt,398,3,4,162,132,2,4.75,0.0,3.0,0.0,Condo
50404452,107293305,Gather Vacations,Kauai,North Shore Kauai,22.22429,-159.49172,Entire home/apt,309,1,48,313,264,26,4.92,2.0,2.0,2.0,Condo
50697557,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.88566,-159.45711,Entire home/apt,262,1,4,258,67,3,5.0,2.0,2.0,5.0,Place to stay
50752275,371942068,Joy,Kauai,North Shore Kauai,22.22001,-159.47647,Entire home/apt,229,3,4,87,86,1,4.5,1.0,1.0,1.0,Condo
50702897,364088,Diana,Kauai,North Shore Kauai,22.22058,-159.47132,Entire home/apt,435,1,88,12,274,48,4.91,3.0,3.0,3.0,Townhouse
50756711,41750673,Stacey,Kauai,Kapaa-Wailua,22.06089,-159.31971,Entire home/apt,180,3,99,1,297,47,4.84,1.0,1.0,1.0,Condo
50704701,69710602,Premier Kauai Ohana,Kauai,Kapaa-Wailua,22.05415,-159.32784,Entire home/apt,236,1,13,33,116,4,5.0,1.0,1.0,1.0,Condo
50665727,369907700,Avigale,Kauai,Koloa-Poipu,21.882779332108964,-159.46626077504416,Entire home/apt,1150,3,7,2,191,7,5.0,4.0,4.0,5.0,Home
50704703,69710602,Premier Kauai Ohana,Kauai,Kapaa-Wailua,22.05213,-159.32961,Entire home/apt,236,1,38,33,119,14,4.97,1.0,1.0,1.0,Condo
50771901,277993052,Andi,Kauai,Kapaa-Wailua,22.061617458650712,-159.3188535921675,Entire home/apt,325,3,51,1,185,33,4.96,2.0,2.0,1.0,Condo
50872534,10548519,Vacasa Hawaii,Kauai,North Shore Kauai,22.2238,-159.49092,Entire home/apt,331,2,28,90,347,17,4.79,1.0,1.0,2.0,Condo
50775919,375368,Eva,Kauai,North Shore Kauai,22.220461,-159.488831,Entire home/apt,426,3,8,1,26,6,4.88,3.0,3.0,5.0,Home
50873711,81931213,Vicki,Kauai,Koloa-Poipu,21.88891,-159.46193,Entire home/apt,809,180,1,23,295,1,New,3.0,3.0,3.0,Home
50727008,680107,Hawaii Life,Kauai,North Shore Kauai,22.22604,-159.48699,Entire home/apt,1113,3,3,162,92,2,5.0,0.0,10.0,0.0,Home
50777926,107293305,Gather Vacations,Kauai,Koloa-Poipu,21.88976,-159.47158,Entire home/apt,598,1,5,313,218,0,5.0,2.0,2.0,2.0,Condo
50879984,154756608,Susanne,Kauai,Lihue,21.9598,-159.34831,Entire home/apt,270,3,47,5,216,28,4.81,1.0,1.0,1.0,Cottage
50789636,265164452,Pohaku Vacation Rentals,Kauai,Kapaa-Wailua,22.073055267333984,-159.3188934326172,Entire home/apt,287,2,15,10,218,11,4.73,1.0,1.0,1.0,Condo
50792176,265164452,Pohaku Vacation Rentals,Kauai,Kapaa-Wailua,22.073056,-159.318889,Entire home/apt,287,2,41,10,247,32,4.68,1.0,1.0,1.0,Home
50893054,10548519,Vacasa Hawaii,Kauai,North Shore Kauai,22.2213,-159.47156,Entire home/apt,371,2,31,90,355,16,4.77,3.0,3.0,5.0,Home
50802537,107293305,Gather Vacations,Kauai,Koloa-Poipu,21.87169,-159.44924,Entire home/apt,393,1,32,313,248,17,4.72,2.0,2.0,2.0,Condo
50899074,411546857,Anna,Kauai,Lihue,22.01177,-159.33972,Entire home/apt,270,2,10,166,174,1,4.8,1.0,1.0,1.0,Condo
50809736,101401250,Parrish Kauai,Kauai,North Shore Kauai,22.218,-159.49547,Entire home/apt,729,1,4,258,107,3,4.5,4.0,4.0,3.0,Place to stay
50814452,14143158,Bethany,Kauai,North Shore Kauai,22.22184,-159.46753,Entire home/apt,179,7,7,159,21,3,5.0,1.0,1.0,5.0,Condo
50943696,6034558,Josie,Kauai,North Shore Kauai,22.227934,-159.474808,Entire home/apt,359,3,82,2,96,56,4.95,1.0,1.0,1.0,Vacation home
50916898,192520665,Daniah,Kauai,North Shore Kauai,22.22364,-159.46706,Entire home/apt,350,7,0,1,0,0,New,1.0,1.0,1.0,Serviced apartment
50917120,152523079,Kristen,Kauai,Koloa-Poipu,21.88427,-159.45902,Entire home/apt,425,1,7,32,286,6,4.86,0.0,5.0,0.0,Condo
50948981,389697794,David,Kauai,North Shore Kauai,22.22455,-159.48275,Entire home/apt,258,2,13,73,283,5,4.77,2.0,2.0,2.0,Villa
50920191,680107,Hawaii Life,Kauai,North Shore Kauai,22.22261,-159.479,Entire home/apt,317,3,4,162,283,4,5.0,0.0,3.0,0.0,Home
50959358,410740970,Laurie,Kauai,North Shore Kauai,22.21828,-159.4959,Private room,315,3,60,3,161,24,4.9,1.0,1.0,0.0,Rental unit
50960204,411546857,Anna,Kauai,North Shore Kauai,22.22328,-159.48246,Entire home/apt,255,2,11,166,90,5,4.82,2.0,2.0,2.0,Condo
50831588,368061808,Dicle,Kauai,North Shore Kauai,22.216,-159.47622,Entire home/apt,743,4,64,1,243,37,4.98,4.0,4.0,5.0,Home
50921830,389697794,David,Kauai,North Shore Kauai,22.21932,-159.47238,Entire home/apt,355,1,5,73,158,2,4.6,2.0,2.0,2.0,Condo
50841951,372793610,Roots And Arrows,Kauai,North Shore Kauai,22.22486,-159.48234,Entire home/apt,225,2,23,7,56,14,4.83,1.0,1.0,1.0,Condo
50846322,124083271,Kauma,Kauai,Kapaa-Wailua,22.07905,-159.31514,Entire home/apt,113,3,26,3,290,13,4.85,1.0,1.0,0.0,Camper/RV
50989381,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.87807,-159.45896,Entire home/apt,624,1,2,258,165,2,New,1.0,1.0,1.0,Place to stay
50993112,410740970,Laurie,Kauai,North Shore Kauai,22.21956,-159.49563,Entire home/apt,460,3,30,3,80,16,4.9,1.0,1.0,1.0,Condo
50847708,389697794,David,Kauai,North Shore Kauai,22.21842,-159.48591,Entire home/apt,193,1,6,73,79,3,4.67,1.0,1.0,1.0,Condo
50993597,410740970,Laurie,Kauai,North Shore Kauai,22.21825,-159.49583,Private room,315,3,44,3,147,16,4.95,1.0,1.0,1.0,Rental unit
50847995,389697794,David,Kauai,Lihue,22.00954,-159.34004,Entire home/apt,256,1,4,73,15,0,5.0,1.0,1.0,1.0,Condo
50994436,412491999,Rentyl,Kauai,Kapaa-Wailua,22.07496,-159.31812,Entire home/apt,300,7,0,2,160,0,New,1.0,1.0,1.0,Serviced apartment
50851882,411111621,Francesca,Kauai,North Shore Kauai,22.21963,-159.4784,Entire home/apt,136,5,59,2,331,27,4.51,0.0,1.0,1.0,Condo
50996623,2308436,Kauai,Kauai,Koloa-Poipu,21.88078,-159.47043,Entire home/apt,239,3,25,3,34,14,4.92,0.0,1.0,1.0,Cottage
50999012,411546857,Anna,Kauai,North Shore Kauai,22.22082,-159.47055,Entire home/apt,375,2,5,166,158,2,4.6,2.0,2.0,2.0,Condo
50999394,411546857,Anna,Kauai,North Shore Kauai,22.21648,-159.4848,Entire home/apt,316,180,3,166,22,1,5.0,2.0,2.0,2.0,Condo
51068754,119787821,Apryl Nicole,Kauai,Koloa-Poipu,21.876333,-159.4552,Entire home/apt,330,3,94,1,274,43,4.94,1.0,1.0,1.0,Condo
51070682,189104995,Kauai Kahuna,Kauai,North Shore Kauai,22.22354,-159.47167,Entire home/apt,215,3,24,47,150,8,4.88,2.0,2.0,2.0,Condo
51195433,411546857,Anna,Kauai,North Shore Kauai,22.22469,-159.48263,Entire home/apt,273,2,19,166,361,4,4.89,2.0,2.0,2.0,Condo
51196493,107293305,Gather Vacations,Kauai,Koloa-Poipu,21.88152,-159.46872,Entire home/apt,168,1,28,313,299,15,4.75,1.0,1.0,1.0,Condo
51080991,411546857,Anna,Kauai,North Shore Kauai,22.22373,-159.48089,Entire home/apt,287,2,23,166,99,8,4.87,2.0,2.0,2.0,Condo
51014726,52862089,Mohamed,Kauai,Koloa-Poipu,21.88317,-159.47525,Private room,200,7,0,1,0,0,New,2.0,2.0,2.0,Resort
51016065,10548519,Vacasa Hawaii,Kauai,North Shore Kauai,22.21999,-159.47147,Entire home/apt,270,2,40,90,334,21,4.93,2.0,2.0,5.0,Rental unit
51019373,412746811,Joseph,Kauai,North Shore Kauai,22.22661,-159.47897,Entire home/apt,1195,3,11,1,329,7,4.45,5.0,5.0,5.0,Home
51084593,12503950,Heather,Kauai,Koloa-Poipu,21.87626,-159.45925,Entire home/apt,247,1,101,2,197,60,4.98,1.0,1.0,1.0,Condo
51086476,10548519,Vacasa Hawaii,Kauai,North Shore Kauai,22.22161,-159.47952,Entire home/apt,448,180,2,90,365,0,New,3.0,3.0,3.0,Condo
51023387,275679186,Jeff (Owner),Kauai,North Shore Kauai,22.21768569946289,-159.49497985839844,Entire home/apt,228,2,21,4,239,15,4.86,1.0,1.0,1.0,Condo
51023708,275679186,Jeff (Owner),Kauai,North Shore Kauai,22.21769523620605,-159.4950714111328,Entire home/apt,385,2,15,4,230,9,4.87,1.0,1.0,1.0,Condo
51090230,389697794,David,Kauai,North Shore Kauai,22.22511,-159.48277,Entire home/apt,258,2,16,73,283,9,4.94,2.0,2.0,2.0,Villa
51023895,275679186,Jeff (Owner),Kauai,North Shore Kauai,22.219095,-159.494812,Entire home/apt,478,2,5,4,212,5,5.0,2.0,2.0,2.0,Condo
51026550,411546857,Anna,Kauai,North Shore Kauai,22.222913343941105,-159.48126397716646,Entire home/apt,230,2,29,166,310,9,4.97,2.0,2.0,2.0,Villa
51094163,30471845,Bryant  & Jane,Kauai,Kapaa-Wailua,22.05389,-159.33016,Entire home/apt,233,3,95,4,300,54,4.96,0.0,1.0,1.0,Rental unit
51214005,132838741,Ellen,Kauai,North Shore Kauai,22.21432,-159.46969,Entire home/apt,225,30,2,1,133,2,New,3.0,3.0,3.0,Condo
51216268,756093,Kaua’i,Kauai,Koloa-Poipu,21.88199,-159.46657,Entire home/apt,299,3,22,71,276,7,4.73,1.0,1.0,1.0,Condo
51108280,134321683,Robert,Kauai,Koloa-Poipu,21.88168,-159.47342,Entire home/apt,299,3,52,4,188,26,4.98,1.0,1.0,1.0,Condo
51108331,134321683,Robert,Kauai,Koloa-Poipu,21.88191,-159.47324,Entire home/apt,299,3,37,4,166,28,4.84,1.0,1.0,1.0,Condo
51217108,411546857,Anna,Kauai,North Shore Kauai,22.22356,-159.48309,Entire home/apt,230,2,43,166,309,18,4.91,1.0,1.0,2.0,Villa
51044455,243470944,Resort Stay,Kauai,Koloa-Poipu,21.871351,-159.443069,Entire home/apt,379,2,0,43,0,0,New,2.0,2.0,2.0,Serviced apartment
51227599,6521227,Rico & Cinzia,Kauai,Koloa-Poipu,21.87362118251073,-159.45016980331957,Entire home/apt,875,1,22,19,109,14,4.86,5.0,5.0,6.0,Home
51228932,111808435,Vacasa,Kauai,Koloa-Poipu,21.87341,-159.44288,Entire home/apt,591,4,5,344,359,4,4.8,3.0,3.0,2.0,Home
51117309,372793610,Roots And Arrows,Kauai,North Shore Kauai,22.2233,-159.48074,Entire home/apt,325,2,6,7,85,3,5.0,2.0,2.0,2.0,Condo
51130100,8942366,Jodee,Kauai,Koloa-Poipu,21.87443,-159.44369,Entire home/apt,495,4,31,3,294,15,5.0,2.0,2.0,2.0,Condo
51048195,54341104,John,Kauai,Lihue,21.96209716796875,-159.34991455078125,Entire home/apt,585,7,2,1,8,1,New,2.0,2.0,2.0,Serviced apartment
51140958,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.88414,-159.45886,Entire home/apt,420,1,4,258,255,1,4.0,3.0,3.0,5.0,Place to stay
51142053,101401250,Parrish Kauai,Kauai,North Shore Kauai,22.2218,-159.44489,Entire home/apt,577,1,3,258,258,2,4.33,3.0,3.0,2.0,Place to stay
51143779,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.88223,-159.44777,Entire home/apt,315,1,1,258,122,1,New,2.0,2.0,2.0,Place to stay
51144717,101401250,Parrish Kauai,Kauai,Koloa-Poipu,21.88348,-159.45716,Entire home/apt,315,1,2,258,179,2,New,2.0,2.0,5.0,Place to stay
51235411,411546857,Anna,Kauai,North Shore Kauai,22.21934,-159.47223,Entire home/apt,220,2,13,166,119,3,4.92,1.0,1.0,1.0,Condo
51235562,411546857,Anna,Kauai,North Shore Kauai,22.2251,-159.48079,Entire home/apt,273,2,20,166,361,3,4.9,2.0,2.0,2.0,Villa
51300593,126348100,Castle Vacation Rentals Hawaii,Kauai,Kapaa-Wailua,22.061577,-159.318817,Entire home/apt,308,2,8,4,342,2,4.63,1.0,1.0,1.0,Condo
51305432,71367417,Koloa Kai,Kauai,Koloa-Poipu,21.87344,-159.44705,Entire home/apt,293,3,42,42,292,26,4.83,2.0,2.0,2.0,Condo
