id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating,bedroom_number,bed_number,bath_number,unit type
47139226,373168709,Mick,Honolulu,Ewa,21.32814,-158.1209,Private room,383,4,4,53,0,0,5.0,1.0,1.0,0.0,Resort
47333444,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27991,-157.82326,Entire home/apt,137,2,3,395,362,1,4.33,0.0,3.0,0.0,Condo
47333447,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27864,-157.82473,Entire home/apt,121,2,0,395,355,0,New,0.0,1.0,0.0,Condo
47333495,132087088,Maui Condo,Honolulu,Primary Urban Center,21.28012,-157.82294,Entire home/apt,129,2,8,395,354,4,4.5,0.0,1.0,0.0,Condo
47333505,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27997,-157.82476,Entire home/apt,121,2,1,395,362,0,New,0.0,1.0,0.0,Condo
47225226,150835162,Joey,Honolulu,Primary Urban Center,21.30431,-157.82061,Entire home/apt,950,2,0,8,6,0,New,5.0,5.0,4.0,Home
47149875,25114604,Marge,Honolulu,Koolaupoko,21.38472,-157.73717,Private room,162,14,25,1,358,10,4.52,1.0,1.0,0.0,Home
47334439,132087088,Maui Condo,Honolulu,Primary Urban Center,21.28,-157.82454,Entire home/apt,137,2,9,395,229,3,4.22,0.0,3.0,0.0,Condo
47228788,21661619,Katie,Honolulu,Primary Urban Center,21.29301,-157.80693,Entire home/apt,153,30,8,1,359,2,4.88,1.0,1.0,1.0,Loft
47336053,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27869,-157.82275,Entire home/apt,137,2,1,395,361,0,New,0.0,2.0,0.0,Condo
47336117,132087088,Maui Condo,Honolulu,Primary Urban Center,21.28011,-157.82451,Entire home/apt,137,2,5,395,331,3,4.8,0.0,3.0,0.0,Condo
47159666,366621778,Robello,Honolulu,Primary Urban Center,21.31901,-157.86839,Private room,30,30,3,48,180,0,4.0,1.0,1.0,0.0,Rental unit
47336358,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27808,-157.82412,Entire home/apt,137,2,2,395,309,0,New,0.0,3.0,0.0,Condo
47337243,132087088,Maui Condo,Honolulu,Primary Urban Center,21.28017,-157.82446,Entire home/apt,137,2,2,395,323,0,New,0.0,3.0,0.0,Condo
47337343,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27831,-157.82436,Entire home/apt,129,2,1,395,353,0,New,0.0,1.0,0.0,Condo
47337776,32989469,Sherman,Honolulu,Primary Urban Center,21.27917,-157.82817,Entire home/apt,152,1,117,1,322,49,4.91,0.0,1.0,1.0,Condo
47338674,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27982,-157.82478,Entire home/apt,121,2,1,395,351,1,New,0.0,1.0,0.0,Condo
47338760,373307437,Deena,Honolulu,Primary Urban Center,21.28445,-157.83938,Private room,269,2,0,140,179,0,New,0.0,2.0,0.0,Resort
47339226,132087088,Maui Condo,Honolulu,Primary Urban Center,21.28026,-157.82289,Entire home/apt,137,2,4,395,343,2,4.75,0.0,3.0,0.0,Condo
47252752,200239515,Shogo,Honolulu,Primary Urban Center,21.28728,-157.83493,Entire home/apt,70,1,14,34,82,7,4.21,1.0,1.0,1.0,Condo
47252756,19303369,Hiroki,Honolulu,Primary Urban Center,21.28771,-157.83418,Entire home/apt,85,1,25,41,82,10,4.68,1.0,1.0,1.0,Condo
47340256,366621778,Robello,Honolulu,Primary Urban Center,21.31953,-157.86658,Private room,35,30,4,48,346,0,4.75,1.0,1.0,0.0,Condo
47173489,151398424,Evolve,Honolulu,Ewa,21.33736,-158.10962,Entire home/apt,144,30,1,213,249,1,New,2.0,2.0,5.0,Townhouse
47351497,107293305,Gather Vacations,Honolulu,Koolauloa,21.70213,-157.99527,Entire home/apt,682,1,15,313,281,11,4.73,3.0,3.0,2.0,Condo
47176860,33749437,Hanna,Honolulu,Ewa,21.33048,-158.12235,Private room,350,4,7,25,9,0,5.0,1.0,1.0,0.0,Resort
47271505,128175133,Seaview,Honolulu,Primary Urban Center,21.29946,-157.82271,Private room,30,30,1,28,365,0,New,1.0,1.0,0.0,Rental unit
47192514,126959445,Crystal,Honolulu,Koolauloa,21.7015249,-157.9958556,Entire home/apt,265,3,41,9,175,11,4.76,1.0,1.0,1.0,Condo
47429636,34024330,Alohana Realty LLC,Honolulu,Primary Urban Center,21.27559,-157.82354,Entire home/apt,153,2,32,65,303,15,4.5,1.0,1.0,1.0,Condo
47286198,223600587,Tina,Honolulu,Primary Urban Center,21.28375,-157.83908,Entire home/apt,211,2,82,2,65,35,4.87,1.0,1.0,1.0,Condo
47294911,225939596,Mark,Honolulu,Koolauloa,21.59069,-157.89116,Entire home/apt,175,4,6,15,85,0,4.67,1.0,1.0,1.0,Condo
47359226,42612930,Midway Vacations,Honolulu,Primary Urban Center,21.27473,-157.82094,Entire home/apt,120,1,44,98,282,15,4.84,1.0,1.0,1.0,Condo
47430108,179841019,Ivy,Honolulu,Primary Urban Center,21.31431,-157.85189,Entire home/apt,67,30,12,2,117,4,4.92,1.0,1.0,5.0,Guest suite
47364162,247499993,Booking,Honolulu,Primary Urban Center,21.28601,-157.83346,Entire home/apt,255,2,40,14,246,27,4.6,2.0,2.0,2.0,Rental unit
47364803,20262948,Janine,Honolulu,Primary Urban Center,21.28593,-157.83222,Entire home/apt,115,2,93,12,216,43,4.88,0.0,1.0,1.0,Rental unit
47365518,34024330,Alohana Realty LLC,Honolulu,Primary Urban Center,21.2832,-157.83725,Entire home/apt,188,1,11,65,322,5,4.36,1.0,1.0,1.0,Condo
47299806,34024330,Alohana Realty LLC,Honolulu,Primary Urban Center,21.28297,-157.83859,Entire home/apt,175,2,16,65,305,5,4.44,1.0,1.0,1.0,Condo
47366583,34024330,Alohana Realty LLC,Honolulu,Primary Urban Center,21.2849,-157.83746,Entire home/apt,465,2,8,65,299,2,4.63,2.0,2.0,2.0,Condo
47306882,223600587,Tina,Honolulu,Primary Urban Center,21.28504,-157.83787,Entire home/apt,218,2,76,2,80,39,4.93,1.0,1.0,1.0,Condo
47367120,34024330,Alohana Realty LLC,Honolulu,Primary Urban Center,21.28315,-157.83739,Entire home/apt,201,2,10,65,332,8,4.9,0.0,3.0,1.0,Condo
47308734,372720460,Moniza,Honolulu,North Shore Oahu,21.67199,-158.04302,Entire home/apt,1500,7,42,1,0,16,4.93,3.0,3.0,2.0,Home
47312649,376758708,Kyle,Honolulu,Primary Urban Center,21.28508,-157.83948,Entire home/apt,160,2,3,10,0,0,5.0,0.0,2.0,1.0,Condo
47315407,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27992,-157.82461,Entire home/apt,129,2,0,395,351,0,New,0.0,1.0,0.0,Condo
47432751,382916103,Trenton,Honolulu,Koolaupoko,21.390697,-157.738571,Entire home/apt,180,30,3,1,320,1,4.33,2.0,2.0,5.0,Condo
47437149,26168204,Erika,Honolulu,Primary Urban Center,21.28812,-157.83325,Entire home/apt,288,3,84,12,284,34,4.77,2.0,2.0,1.0,Condo
47440141,371942068,Joy,Honolulu,Primary Urban Center,21.28471,-157.82906,Entire home/apt,229,3,2,87,89,0,New,0.0,1.0,1.0,Condo
47381820,48250956,D,Honolulu,Koolaupoko,21.39067,-157.71805,Entire home/apt,933,30,0,1,358,0,New,3.0,3.0,5.0,Home
47316530,128175133,Seaview,Honolulu,Primary Urban Center,21.30147,-157.82246,Private room,30,30,0,28,279,0,New,1.0,1.0,0.0,Rental unit
47317119,81383039,Omar,Honolulu,Ewa,21.33002,-158.12211,Entire home/apt,96,1,20,4,0,2,4.85,0.0,2.0,1.0,Rental unit
47389361,382565136,Brett,Honolulu,Waianae,21.48139,-158.20711,Entire home/apt,140,30,3,2,305,3,4.33,2.0,2.0,2.0,Condo
47449448,113450346,Michelle,Honolulu,Ewa,21.33162,-158.12116,Entire home/apt,499,1,61,1,0,11,4.93,0.0,2.0,1.0,Serviced apartment
47395291,20704144,William,Honolulu,Primary Urban Center,21.28471,-157.83743,Entire home/apt,169,2,16,89,13,5,4.81,1.0,1.0,1.0,Serviced apartment
47396626,164380976,John,Honolulu,Koolauloa,21.61723,-157.91368,Entire home/apt,180,90,9,1,365,3,4.89,3.0,3.0,2.0,Home
47403887,376758708,Kyle,Honolulu,Primary Urban Center,21.28338,-157.83065,Entire home/apt,239,2,1,10,0,0,New,1.0,1.0,1.0,Condo
47407623,34024330,Alohana Realty LLC,Honolulu,Primary Urban Center,21.28419,-157.83544,Entire home/apt,137,2,39,65,303,16,4.46,0.0,2.0,1.0,Condo
47410126,128175133,Seaview,Honolulu,Primary Urban Center,21.30137,-157.82203,Private room,40,30,5,28,365,0,4.6,1.0,1.0,0.0,Rental unit
47410244,128175133,Seaview,Honolulu,Primary Urban Center,21.30118,-157.8236,Private room,44,30,4,28,301,0,4.75,1.0,1.0,0.0,Rental unit
47410372,128175133,Seaview,Honolulu,Primary Urban Center,21.30132,-157.8219,Private room,32,30,1,28,365,0,New,1.0,1.0,0.0,Rental unit
47456505,68957698,Tiare,Honolulu,Koolaupoko,21.40339,-157.78373,Entire home/apt,155,30,4,3,245,2,5.0,1.0,1.0,1.0,Guesthouse
47544724,383772000,Kriss,Honolulu,Waianae,21.48133,-158.20674,Entire home/apt,80,30,10,1,179,2,5.0,2.0,2.0,1.0,Condo
47459424,67947912,Gina (& Kim),Honolulu,Koolauloa,21.70487,-157.99591,Entire home/apt,1449,1,21,22,251,8,5.0,3.0,3.0,2.0,Villa
47549832,373307437,Deena,Honolulu,Primary Urban Center,21.28564,-157.83736,Private room,267,2,0,140,179,0,New,1.0,1.0,1.0,Resort
47461048,42705922,Lei Hawaii,Honolulu,Primary Urban Center,21.28191,-157.82492,Entire home/apt,168,2,8,47,234,6,4.38,0.0,2.0,0.0,Condo
47746348,16728929,Sarah,Honolulu,Primary Urban Center,21.2851,-157.83632,Entire home/apt,151,30,12,1,209,4,4.75,2.0,2.0,2.0,Condo
47471882,42612930,Midway Vacations,Honolulu,Primary Urban Center,21.27473,-157.82094,Entire home/apt,123,1,62,98,281,25,4.73,1.0,1.0,1.0,Condo
47474444,366621778,Robello,Honolulu,Primary Urban Center,21.31872,-157.86793,Private room,30,30,3,48,365,0,5.0,1.0,1.0,0.0,Condo
47474800,366621778,Robello,Honolulu,Primary Urban Center,21.3209,-157.86828,Private room,35,30,1,48,304,0,New,1.0,1.0,0.0,Condo
47552544,369161007,Kirsti,Honolulu,Primary Urban Center,21.28981,-157.79494,Entire home/apt,220,9,46,2,66,20,4.87,2.0,2.0,1.0,Rental unit
47475181,366621778,Robello,Honolulu,Primary Urban Center,21.31905,-157.86794,Private room,30,30,1,48,365,1,New,1.0,1.0,0.0,Condo
47478369,366621778,Robello,Honolulu,Primary Urban Center,21.31902,-157.86656,Private room,30,30,2,48,346,0,New,1.0,1.0,0.0,Condo
47492578,289880729,Kyle,Honolulu,Primary Urban Center,21.28472,-157.83101,Entire home/apt,310,2,2,2,0,0,New,2.0,2.0,2.0,Condo
47492848,42612930,Midway Vacations,Honolulu,Primary Urban Center,21.27473,-157.82094,Entire home/apt,123,1,55,98,297,20,4.82,1.0,1.0,1.0,Condo
47566343,256774718,Lisa,Honolulu,Primary Urban Center,21.28188,-157.82787,Entire home/apt,90,30,7,70,146,5,4.0,1.0,1.0,1.0,Condo
47493452,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27798,-157.82418,Entire home/apt,137,2,12,395,298,3,4.75,0.0,3.0,0.0,Condo
47759999,53146438,Mayu,Honolulu,Primary Urban Center,21.2799,-157.82665,Entire home/apt,127,3,30,2,204,23,4.7,1.0,1.0,1.0,Condo
47493556,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27797,-157.82478,Entire home/apt,137,2,9,395,348,5,4.33,0.0,3.0,0.0,Condo
47761112,22381286,Lauren,Honolulu,Koolaupoko,21.38256,-157.71374,Entire home/apt,800,30,0,2,344,0,New,4.0,4.0,3.0,Home
47493898,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27801,-157.8226,Entire home/apt,137,2,0,395,358,0,New,0.0,2.0,0.0,Condo
47493956,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27792,-157.8246,Entire home/apt,129,2,1,395,361,0,New,0.0,1.0,0.0,Condo
47566976,119668266,John,Honolulu,Ewa,21.335329,-158.12149,Entire home/apt,659,6,31,2,264,9,4.94,2.0,2.0,2.0,Condo
47761352,24671259,Glen,Honolulu,Primary Urban Center,21.29473,-157.80273,Entire home/apt,867,30,7,8,354,2,4.86,3.0,3.0,2.0,Townhouse
47567714,19303369,Hiroki,Honolulu,Primary Urban Center,21.2835,-157.82663,Entire home/apt,129,1,11,41,0,0,4.36,1.0,1.0,1.0,Condo
47762588,34024330,Alohana Realty LLC,Honolulu,Primary Urban Center,21.27357,-157.82033,Entire home/apt,186,1,55,65,222,23,4.78,1.0,1.0,1.0,Condo
47768317,43626784,Johanna,Honolulu,Primary Urban Center,21.28316,-157.83694,Private room,239,4,1,2,41,0,New,0.0,1.0,0.0,Hotel
47494460,132087088,Maui Condo,Honolulu,Primary Urban Center,21.2783,-157.82434,Entire home/apt,129,2,2,395,359,1,New,0.0,1.0,0.0,Condo
47569408,384021734,Andrea,Honolulu,Waianae,21.41584,-158.17654,Entire home/apt,175,29,10,1,304,3,5.0,1.0,1.0,1.0,Condo
47494964,132087088,Maui Condo,Honolulu,Primary Urban Center,21.28009,-157.82244,Entire home/apt,137,2,0,395,357,0,New,0.0,3.0,0.0,Condo
47495040,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27984,-157.82418,Entire home/apt,137,2,0,395,362,0,New,0.0,2.0,0.0,Condo
47495513,376758708,Kyle,Honolulu,Primary Urban Center,21.28357,-157.82954,Entire home/apt,315,2,0,10,0,0,New,2.0,2.0,2.0,Condo
47495692,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27808,-157.82258,Entire home/apt,137,2,0,395,359,0,New,0.0,2.0,0.0,Condo
47769586,3964026,Turtle Bay,Honolulu,Koolauloa,21.699829,-157.993801,Entire home/apt,361,1,19,22,291,5,4.84,2.0,2.0,5.0,Condo
47495719,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27817,-157.82478,Entire home/apt,121,2,0,395,360,0,New,0.0,1.0,0.0,Condo
47495756,132087088,Maui Condo,Honolulu,Primary Urban Center,21.28021,-157.82425,Entire home/apt,180,2,9,395,0,1,3.89,1.0,1.0,0.0,Condo
47770439,24671259,Glen,Honolulu,Primary Urban Center,21.29295,-157.80413,Entire home/apt,1295,30,8,8,348,7,4.25,7.0,7.0,6.0,Rental unit
47577212,154598611,Brian,Honolulu,Koolaupoko,21.42419,-157.75026,Entire home/apt,149,30,15,2,336,10,4.73,1.0,1.0,1.0,Guesthouse
47577536,36302327,Terry,Honolulu,Primary Urban Center,21.27132,-157.80891,Entire home/apt,126,29,10,2,204,3,4.9,2.0,2.0,1.0,Guest suite
47498933,366621778,Robello,Honolulu,Primary Urban Center,21.31939,-157.86644,Private room,35,30,8,48,359,1,4.13,1.0,1.0,0.0,Condo
47773046,20917957,Hawaii,Honolulu,Koolauloa,21.69899,-157.99338,Entire home/apt,263,1,116,3,135,39,4.79,1.0,1.0,1.0,Condo
47501677,326952216,Yuyu,Honolulu,Primary Urban Center,21.28623,-157.83379,Entire home/apt,98,1,85,2,167,35,4.84,0.0,2.0,1.0,Condo
47775902,34024330,Alohana Realty LLC,Honolulu,Primary Urban Center,21.27546,-157.82181,Entire home/apt,199,2,15,65,339,9,4.73,1.0,1.0,1.0,Condo
47775932,34024330,Alohana Realty LLC,Honolulu,Primary Urban Center,21.27356,-157.82198,Entire home/apt,221,1,34,65,348,9,4.32,1.0,1.0,1.0,Condo
47511540,172995544,Jordan,Honolulu,Primary Urban Center,21.28704,-157.83483,Entire home/apt,180,29,0,1,365,0,New,0.0,1.0,1.0,Rental unit
47782947,385116431,Corina,Honolulu,Primary Urban Center,21.28117,-157.82683,Entire home/apt,101,3,64,1,49,27,4.92,0.0,1.0,1.0,Condo
47585160,39073224,Maui Resort Rentals,Honolulu,Ewa,21.338654,-158.123425,Entire home/apt,950,5,0,457,0,0,New,1.0,1.0,1.0,Condo
47587769,245482601,Jo,Honolulu,Primary Urban Center,21.26216,-157.81947,Entire home/apt,149,4,60,1,115,29,4.95,0.0,1.0,1.0,Condo
47519359,6524762,Armstrong,Honolulu,Primary Urban Center,21.28434,-157.83858,Private room,191,3,1,4,0,0,New,0.0,1.0,0.0,Hotel
47519594,219002057,VioletRae,Honolulu,Primary Urban Center,21.27568,-157.82194,Entire home/apt,399,2,85,7,142,32,4.92,2.0,2.0,2.0,Condo
47785670,2498001,Noah,Honolulu,Koolauloa,21.58954,-157.89124,Entire home/apt,262,1,102,9,356,34,4.47,2.0,2.0,1.0,Rental unit
47519602,219002057,VioletRae,Honolulu,Primary Urban Center,21.27637,-157.82217,Entire home/apt,125,2,77,7,126,33,4.74,0.0,1.0,1.0,Rental unit
47786517,256774718,Lisa,Honolulu,Primary Urban Center,21.29226,-157.83466,Entire home/apt,200,30,1,70,66,0,New,2.0,2.0,2.0,Condo
47529549,200239515,Shogo,Honolulu,Primary Urban Center,21.28277,-157.82647,Entire home/apt,80,1,28,34,81,9,4.75,1.0,1.0,1.0,Condo
47707832,40922297,Mari,Honolulu,Primary Urban Center,21.28616,-157.83172,Entire home/apt,102,2,76,18,275,29,4.47,0.0,1.0,1.0,Condo
47788524,13788769,Tracy And Sam,Honolulu,Koolauloa,21.67403,-157.94377,Entire home/apt,300,90,3,1,0,0,5.0,4.0,4.0,2.0,Home
47834075,42612930,Midway Vacations,Honolulu,Primary Urban Center,21.27473,-157.82094,Entire home/apt,126,1,59,98,286,17,4.78,1.0,1.0,1.0,Condo
47803101,92715155,Ali'I Beach,Honolulu,Primary Urban Center,21.28418,-157.82806,Entire home/apt,81,3,48,154,245,15,4.52,0.0,2.0,1.0,Condo
47803550,57531575,Cynthia,Honolulu,Primary Urban Center,21.28162,-157.82962,Entire home/apt,95,30,3,1,82,0,4.67,1.0,1.0,1.0,Condo
47838034,88088743,Milena,Honolulu,Primary Urban Center,21.27933,-157.82687,Entire home/apt,155,1,103,8,232,40,4.88,0.0,1.0,1.0,Rental unit
47812700,5615582,RoomPicks,Honolulu,Primary Urban Center,21.28237,-157.8287,Entire home/apt,348,1,1,323,0,0,New,2.0,2.0,2.0,Serviced apartment
47812703,5615582,RoomPicks,Honolulu,Primary Urban Center,21.2817,-157.82853,Entire home/apt,219,1,0,323,0,0,New,1.0,1.0,1.0,Serviced apartment
47717168,384405861,Grace,Honolulu,North Shore Oahu,21.67804,-158.03472,Entire home/apt,363,2,123,1,100,57,4.93,2.0,2.0,1.0,Guest suite
47812705,5615582,RoomPicks,Honolulu,Primary Urban Center,21.28207,-157.82865,Entire home/apt,174,1,16,323,0,0,4.5,1.0,1.0,1.0,Serviced apartment
47720338,132087088,Maui Condo,Honolulu,Primary Urban Center,21.28018,-157.82306,Entire home/apt,129,2,0,395,360,0,New,0.0,1.0,0.0,Condo
47815718,128175133,Seaview,Honolulu,Primary Urban Center,21.29968,-157.82398,Private room,32,30,1,28,365,0,New,1.0,1.0,0.0,Rental unit
47816553,2349948,Hawaii Dream Realty TEAM,Honolulu,Primary Urban Center,21.27475,-157.82253,Entire home/apt,102,2,32,28,89,12,4.47,0.0,1.0,1.0,Condo
47720409,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27797,-157.82421,Entire home/apt,129,2,1,395,359,1,New,0.0,1.0,0.0,Condo
47720563,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27823,-157.82415,Entire home/apt,129,2,1,395,359,1,New,0.0,1.0,0.0,Condo
47816857,69552498,Captain Cook Resorts,Honolulu,Primary Urban Center,21.274321,-157.820236,Entire home/apt,184,3,11,189,263,6,4.64,1.0,1.0,1.0,Condo
47816872,2349948,Hawaii Dream Realty TEAM,Honolulu,Primary Urban Center,21.27699,-157.824,Entire home/apt,107,2,42,28,89,19,4.5,0.0,1.0,1.0,Condo
47723192,128160959,Broderick,Honolulu,Ewa,21.33633,-158.10916,Entire home/apt,415,30,46,1,297,11,4.96,2.0,2.0,5.0,Townhouse
47848770,385670298,Hideki,Honolulu,Primary Urban Center,21.27545,-157.81988,Entire home/apt,225,1,70,1,171,27,4.71,1.0,1.0,1.0,Condo
47729402,225597185,Alan,Honolulu,Primary Urban Center,21.28359,-157.8307,Entire home/apt,350,4,2,7,90,0,New,1.0,1.0,1.0,Condo
47734732,2241417,Douglas,Honolulu,Primary Urban Center,21.31008,-157.79851,Entire home/apt,135,30,4,3,345,2,4.25,3.0,3.0,2.0,Home
47926574,123317556,James,Honolulu,Primary Urban Center,21.28759,-157.83978,Entire home/apt,214,1,117,16,196,42,4.85,0.0,2.0,1.0,Condo
47865253,366621778,Robello,Honolulu,Primary Urban Center,21.32033,-157.8665,Private room,30,30,5,48,365,1,3.8,1.0,1.0,0.0,Rental unit
47865681,366621778,Robello,Honolulu,Primary Urban Center,21.32082,-157.86725,Private room,30,30,5,48,365,2,4.0,1.0,1.0,0.0,Rental unit
47865829,366621778,Robello,Honolulu,Primary Urban Center,21.32015,-157.86859,Private room,35,30,7,48,351,3,4.14,1.0,1.0,0.0,Rental unit
47927408,34024330,Alohana Realty LLC,Honolulu,Primary Urban Center,21.27372,-157.82002,Entire home/apt,221,2,43,65,249,15,4.49,1.0,1.0,1.0,Condo
47875992,34024330,Alohana Realty LLC,Honolulu,Primary Urban Center,21.28578,-157.83775,Entire home/apt,137,2,34,65,327,4,4.24,0.0,2.0,1.0,Condo
47929308,386322384,Johanes,Honolulu,Primary Urban Center,21.28194,-157.8282,Entire home/apt,99,2,70,1,99,28,4.57,0.0,1.0,1.0,Condo
47876106,4394268,Geoffrey,Honolulu,Primary Urban Center,21.27473,-157.82094,Entire home/apt,245,1,137,9,288,54,4.88,1.0,1.0,1.0,Condo
47888639,80259852,Kamal,Honolulu,Central Oahu,21.39341,-158.00975,Private room,50,30,19,1,354,19,4.47,2.0,2.0,5.0,Townhouse
47890079,132087088,Maui Condo,Honolulu,Primary Urban Center,21.28025,-157.82406,Entire home/apt,137,2,7,395,346,0,4.14,0.0,3.0,0.0,Condo
48000050,117881929,Talia,Honolulu,Ewa,21.3314,-158.12166,Private room,399,1,0,33,0,0,New,1.0,1.0,0.0,Resort
48000469,117881929,Talia,Honolulu,Ewa,21.3314,-158.1217,Private room,399,1,14,33,0,5,5.0,1.0,1.0,0.0,Resort
47890640,386037033,Stephanie,Honolulu,Primary Urban Center,21.28787,-157.8376,Entire home/apt,96,30,13,2,221,4,4.85,1.0,1.0,1.0,Condo
47890744,132087088,Maui Condo,Honolulu,Primary Urban Center,21.27816,-157.82307,Entire home/apt,143,2,4,395,7,2,5.0,0.0,2.0,0.0,Condo
48005014,373042041,RedAwning,Honolulu,Primary Urban Center,21.27511,-157.821014,Entire home/apt,155,1,4,33,161,1,4.75,1.0,1.0,1.0,Condo
47892543,71728481,Alexandra,Honolulu,North Shore Oahu,21.65919,-158.05659,Entire home/apt,868,4,0,3,42,0,New,3.0,3.0,2.0,Home
47942769,147819140,Liam,Honolulu,North Shore Oahu,21.569,-158.10883,Entire home/apt,167,1,203,1,272,82,4.93,1.0,1.0,1.0,T
47943191,256774718,Lisa,Honolulu,Primary Urban Center,21.28165,-157.82762,Entire home/apt,90,30,4,70,133,1,4.5,1.0,1.0,1.0,Condo
48005050,373042041,RedAwning,Honolulu,Primary Urban Center,21.27511,-157.821014,Entire home/apt,114,1,16,33,201,7,4.75,1.0,1.0,1.0,Home
48016961,10829405,Mariel,Honolulu,Primary Urban Center,21.27533,-157.82427,Entire home/apt,103,1,178,3,257,68,4.9,0.0,1.0,1.0,Condo
48022484,373042041,RedAwning,Honolulu,Primary Urban Center,21.27473,-157.82093,Entire home/apt,168,1,9,33,322,1,3.56,1.0,1.0,1.0,Condo
47909379,86924880,Lisbeth,Honolulu,East Honolulu,21.27244,-157.77639,Entire home/apt,421,30,4,3,257,2,5.0,3.0,3.0,2.0,Condo
47954833,256681192,Sally,Honolulu,Ewa,21.33762,-158.12288,Entire home/apt,720,3,1,4,182,0,New,1.0,1.0,1.0,Condo
47960870,198203521,RedAwning,Honolulu,Koolaupoko,21.4052,-157.74,Entire home/apt,2080,1,0,1,257,0,New,5.0,5.0,2.0,Home
47962858,386610962,Denny,Honolulu,Central Oahu,21.50133,-158.00765,Entire home/apt,225,30,3,1,272,2,5.0,4.0,4.0,3.0,Home
47963586,336733096,Jeffrey,Honolulu,Ewa,21.3208,-158.02163,Private room,49,29,9,3,118,3,4.89,1.0,1.0,0.0,Home
47922228,186952542,Love Rentals,Honolulu,Koolauloa,21.700851,-157.993113,Entire home/apt,239,3,35,59,330,15,4.71,1.0,1.0,1.0,Condo
47922828,93691510,Vince Castillo,Honolulu,Primary Urban Center,21.27699,-157.82096,Entire home/apt,72,30,6,2,131,0,4.83,0.0,0.0,1.0,Condo
48041106,111808435,Vacasa,Honolulu,Primary Urban Center,21.27491168307231,-157.82477881289975,Entire home/apt,138,2,39,344,357,21,4.44,0.0,1.0,1.0,Rental unit
48082228,3964026,Turtle Bay,Honolulu,Koolauloa,21.699829,-157.993801,Entire home/apt,250,3,27,22,310,11,4.74,1.0,1.0,2.0,Condo
48082260,10829405,Mariel,Honolulu,Primary Urban Center,21.27564,-157.82242,Entire home/apt,106,1,179,3,273,76,4.73,0.0,1.0,1.0,Condo
48094088,42612930,Midway Vacations,Honolulu,Primary Urban Center,21.27473,-157.82094,Entire home/apt,117,1,67,98,309,30,4.76,1.0,1.0,1.0,Condo
48094301,341272083,Eich,Honolulu,Ewa,21.33252,-158.12223,Entire home/apt,574,5,9,73,28,3,5.0,0.0,2.0,1.0,Condo
48096032,387438251,Amy,Honolulu,Koolauloa,21.6023,-157.89892,Entire home/apt,190,1,47,2,199,36,4.87,0.0,1.0,1.0,Cottage
48057315,387438251,Amy,Honolulu,Koolauloa,21.6029,-157.89918,Entire home/apt,399,2,36,2,88,29,4.72,3.0,3.0,1.0,Cottage
48057446,387439346,Kamari,Honolulu,Waianae,21.41555,-158.17623,Entire home/apt,150,30,3,1,333,0,4.67,1.0,1.0,1.0,Condo
48096848,53335122,Alyssa,Honolulu,Koolauloa,21.58988,-157.89054,Entire home/apt,175,30,2,1,365,0,New,0.0,1.0,1.0,Condo
48097471,387853754,Yan,Honolulu,Primary Urban Center,21.27881,-157.8246,Entire home/apt,880,30,0,1,361,0,New,3.0,3.0,5.0,Home
48059277,256774718,Lisa,Honolulu,Primary Urban Center,21.28065,-157.82796,Entire home/apt,100,30,5,70,81,4,4.4,1.0,1.0,1.0,Condo
48103796,341272083,Eich,Honolulu,Ewa,21.33069,-158.12229,Entire home/apt,698,5,1,73,41,1,New,1.0,1.0,1.0,Condo
48103961,341272083,Eich,Honolulu,Ewa,21.33109,-158.12003,Entire home/apt,1236,5,8,73,56,4,4.75,2.0,2.0,2.0,Condo
48068669,136852691,Happy Vacations,Honolulu,Primary Urban Center,21.2845,-157.83022,Entire home/apt,233,1,56,15,326,22,4.7,0.0,2.0,1.0,Rental unit
48164414,180356806,Lf8,Honolulu,Primary Urban Center,21.29016,-157.83955,Entire home/apt,133,3,40,1,127,17,4.68,0.0,2.0,1.0,Condo
48165145,42705922,Lei Hawaii,Honolulu,Primary Urban Center,21.27777,-157.82446,Entire home/apt,446,2,32,47,272,2,4.81,0.0,2.0,0.0,Condo
48168656,386037033,Stephanie,Honolulu,Primary Urban Center,21.28711,-157.838,Entire home/apt,95,30,14,2,191,4,5.0,1.0,1.0,1.0,Condo
