id,host_id,host_name,availability_365,price,latitude,longitude,number_of_reviews,review_scores_rating,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,accommodates,bathrooms,bedrooms,beds,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,calculated_host_listings_count
9362598,48583412,Julie,313,260.0,20.89156,-156.68457,46,4.65,7,1125,4.76,4.59,4.8,4.78,4.93,4.61,0,2,0.0,1.0,2.0,Lahaina,Maui,Entire home/apt,1
8922233,113441705,My Perfect Stays,270,165.0,20.966404,-156.68219,112,4.78,3,365,4.85,4.8,4.9,4.85,4.86,4.67,1,2,0.0,1.0,1.0,Lahaina,Maui,Entire home/apt,347
8925313,31835733,Jenn,131,125.0,20.73058,-156.45217,441,4.72,1,1125,4.83,4.78,4.9,4.86,4.92,4.67,1,2,0.0,0.0,1.0,Kihei-Makena,Maui,Entire home/apt,4
8925431,31835733,Jenn,250,257.0,20.72898,-156.44997,244,4.75,1,1125,4.85,4.7,4.95,4.89,4.93,4.75,1,6,0.0,2.0,3.0,Kihei-Makena,Maui,Entire home/apt,4
8941731,46741240,Ally,295,291.0,20.91577,-156.3229,137,4.9,4,1125,4.93,4.92,4.98,4.99,4.82,4.77,1,5,0.0,3.0,3.0,Paia-Haiku,Maui,Entire home/apt,2
9375150,17382422,Margit,136,323.0,20.90724,-156.32179,128,4.92,7,28,4.95,4.97,4.91,4.97,4.84,4.79,0,4,0.0,2.0,3.0,Paia-Haiku,Maui,Entire home/apt,12
9412745,44619418,Ella,88,165.0,20.76332,-156.44531,8,4.88,180,1125,5.0,5.0,5.0,5.0,5.0,4.88,0,4,0.0,1.0,1.0,Kihei-Makena,Maui,Entire home/apt,4
9461416,46885426,Lisa,285,349.0,20.86814,-156.67372,140,4.97,1,60,4.96,4.97,4.95,5.0,4.98,4.86,0,2,0.0,0.0,1.0,Lahaina,Maui,Private room,1
9476106,31932314,Patricia,153,800.0,20.93638,-156.69188,1,5.0,6,7,5.0,5.0,5.0,5.0,5.0,4.0,0,4,0.0,2.0,4.0,Lahaina,Maui,Entire home/apt,1
9754846,39073224,Maui Resort Rentals,270,725.0,20.945502,-156.690545,1,5.0,5,180,5.0,5.0,5.0,5.0,5.0,5.0,1,6,0.0,2.0,3.0,Lahaina,Maui,Entire home/apt,457
9754852,39073224,Maui Resort Rentals,247,272.0,20.944232940673828,-156.690185546875,25,4.64,5,180,4.72,4.64,4.72,4.8,4.88,4.56,1,4,0.0,1.0,2.0,Lahaina,Maui,Entire home/apt,457
9754858,39073224,Maui Resort Rentals,266,562.0,20.945262,-156.690488,10,4.9,5,180,4.9,4.7,4.8,5.0,4.9,4.7,1,6,0.0,2.0,3.0,Lahaina,Maui,Entire home/apt,457
9754861,39073224,Maui Resort Rentals,276,329.0,20.943737,-156.690589,3,4.67,5,180,4.33,4.67,5.0,5.0,4.67,4.67,1,4,0.0,1.0,2.0,Lahaina,Maui,Entire home/apt,457
9754869,39073224,Maui Resort Rentals,219,702.0,20.94543838500977,-156.69065856933594,22,4.91,5,180,4.95,4.82,4.91,4.86,4.86,4.82,1,8,0.0,2.0,4.0,Lahaina,Maui,Entire home/apt,457
9754871,39073224,Maui Resort Rentals,268,240.0,20.944228,-156.690423,9,4.89,5,180,4.89,4.89,4.56,4.89,4.89,4.5,1,4,0.0,0.0,2.0,Lahaina,Maui,Entire home/apt,457
9754879,39073224,Maui Resort Rentals,276,1495.0,20.945884,-156.690517,14,5.0,5,180,5.0,5.0,4.93,4.93,4.93,4.79,1,8,0.0,3.0,4.0,Lahaina,Maui,Entire home/apt,457
9754884,39073224,Maui Resort Rentals,267,562.0,20.945381,-156.690375,20,5.0,5,180,5.0,4.95,4.95,4.95,4.95,4.85,1,6,0.0,1.0,4.0,Lahaina,Maui,Entire home/apt,457
9523927,34193436,Nancy,199,162.0,20.953638,-156.686722,224,4.69,3,1125,4.75,4.6,4.86,4.95,4.83,4.68,0,4,0.0,1.0,2.0,Lahaina,Maui,Entire home/apt,3
9777646,18926743,Chris,66,279.0,20.96319,-156.68329,66,4.91,3,1125,4.94,4.88,5.0,5.0,4.98,4.83,0,2,0.0,1.0,1.0,Lahaina,Maui,Entire home/apt,2
9803446,50513996,The Maui Condos,68,799.0,20.94608,-156.69136,9,4.89,6,30,4.89,4.67,5.0,5.0,5.0,4.78,0,4,0.0,1.0,1.0,Lahaina,Maui,Entire home/apt,4
