id,host_id,host_name,availability_365,price,latitude,longitude,number_of_reviews,review_scores_rating,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,accommodates,bathrooms,bedrooms,beds,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,calculated_host_listings_count
865349476507704315,100977723,James,296,175.0,19.731421692440943,-155.09156217035914,8,4.88,1,31,4.75,4.88,4.75,5.0,4.75,4.75,1,6,0.0,2.0,3.0,South Hilo,Hawaii,Entire home/apt,1
865411425361280500,352781868,Jessica,316,199.0,19.716400146381893,-155.0766181933949,0,0.0,1,365,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,1.0,1.0,South Hilo,Hawaii,Entire home/apt,30
865805803609484834,234194182,Chris,84,146.0,19.55812555333294,-155.96243040655258,0,0.0,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,1.0,2.0,North Kona,Hawaii,Entire home/apt,23
865810716080025748,234194182,Chris,77,193.0,19.55881976944176,-155.96351537735228,0,0.0,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,2.0,3.0,North Kona,Hawaii,Entire home/apt,23
865816141381401964,234194182,Chris,89,187.0,19.60687709394326,-155.97628595074704,0,0.0,14,14,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,1.0,2.0,North Kona,Hawaii,Entire home/apt,23
865821951004031260,234194182,Chris,82,252.0,19.60828408239648,-155.97639038848993,1,5.0,14,14,5.0,5.0,5.0,5.0,5.0,5.0,0,6,0.0,2.0,3.0,North Kona,Hawaii,Entire home/apt,23
865936896171854103,478496741,Shawn,365,73.0,19.602642586754293,-154.96893260327846,1,5.0,1,1125,5.0,5.0,5.0,5.0,5.0,5.0,0,2,0.0,0.0,2.0,Puna,Hawaii,Private room,1
866011405690122338,66251520,Tiffany,350,250.0,19.60296320009293,-155.96177164746678,0,0.0,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,2.0,2.0,North Kona,Hawaii,Entire home/apt,2
868230733656361080,494888222,Brian,134,130.0,20.2094017,-155.8326324,2,5.0,2,7,5.0,5.0,5.0,5.0,5.0,5.0,0,2,0.0,1.0,2.0,North Kohala,Hawaii,Entire home/apt,1
868261884733378875,15874207,Koya Kona,153,527.0,19.652810891336365,-155.95580501423993,0,0.0,2,365,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0.0,3.0,8.0,North Kona,Hawaii,Entire home/apt,11
866100832775221089,48697898,South Kohala,362,295.0,19.924429699622596,-155.8782619918217,0,0.0,3,365,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,2.0,0.0,South Kohala,Hawaii,Entire home/apt,116
866138136687954874,48697898,South Kohala,126,403.0,20.00205266299869,-155.80803379370556,0,0.0,3,365,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,2.0,0.0,South Kohala,Hawaii,Entire home/apt,116
866596504336904400,50482854,Marisa,304,199.0,19.91474163248363,-155.88239561984028,3,5.0,1,365,5.0,5.0,5.0,5.0,5.0,5.0,1,4,0.0,2.0,3.0,South Kohala,Hawaii,Entire home/apt,26
866631505348191285,159391934,Kalven,0,197.0,19.57050247403443,-155.96470012378435,1,5.0,3,365,5.0,5.0,5.0,5.0,5.0,5.0,0,6,0.0,2.0,3.0,North Kona,Hawaii,Private room,11
868287820741548379,92550852,Zhanna,336,125.0,19.200202938066084,-155.86045105974637,2,4.0,1,365,4.0,4.0,3.0,4.5,4.0,4.5,1,4,0.0,1.0,2.0,South Kona,Hawaii,Entire home/apt,2
866654444973772377,262664392,Adriano And Julia,286,146.0,19.662689227646812,-155.95770328319125,0,0.0,1,365,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,3.0,North Kona,Hawaii,Private room,5
866657427435724007,509432402,Keith,270,519.0,19.626717508632364,-155.9850706148926,0,0.0,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,2.0,2.0,North Kona,Hawaii,Private room,1
866670730026823436,51150055,Joan,313,128.0,19.54593450629584,-155.93129497021437,0,0.0,30,365,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,3.0,3.0,North Kona,Hawaii,Entire home/apt,1
866682900114910854,262664392,Adriano And Julia,293,121.0,19.66279388466449,-155.95566699274409,0,0.0,1,365,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,2.0,North Kona,Hawaii,Private room,5
868817098569040041,7683011,Margo,171,135.0,19.52402677311468,-155.08351261827127,0,0.0,1,365,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1.0,2.0,Puna,Hawaii,Entire home/apt,1
868840357988689678,371942068,Joy,354,299.0,19.626518130286623,-155.98537734634996,0,0.0,2,365,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,2.0,3.0,North Kona,Hawaii,Entire home/apt,87
866796560913177847,364990217,Cathi,268,450.0,19.919231004592888,-155.88602931658215,0,0.0,5,365,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,2.0,2.0,South Kohala,Hawaii,Entire home/apt,1
