id,host_id,host_name,availability_365,price,latitude,longitude,number_of_reviews,review_scores_rating,minimum_nights,maximum_nights,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,accommodates,bathrooms,bedrooms,beds,neighbourhood_cleansed,neighbourhood_group_cleansed,room_type,calculated_host_listings_count
673201,3414958,Phil,264,59.0,21.3475,-158.08504,31,4.6,31,60,4.67,4.33,4.83,4.7,4.73,4.6,0,2,0.0,1.0,2.0,Ewa,Honolulu,Entire home/apt,3
808786,4255217,Kristine,215,333.0,21.39559,-157.73244,290,4.85,2,1125,4.91,4.86,4.97,4.96,4.94,4.71,0,2,0.0,1.0,2.0,Koolaupoko,Honolulu,Entire home/apt,2
673327,1866267,Raymond And Azlina,249,496.0,21.6405,-157.91917,19,4.95,2,120,4.79,4.89,4.89,4.89,4.89,4.78,0,4,0.0,1.0,3.0,Koolauloa,Honolulu,Private room,10
841416,4394268,Geoffrey,244,240.0,21.64881,-157.91613,312,4.77,1,1125,4.85,4.82,4.92,4.9,4.86,4.69,0,6,0.0,2.0,2.0,Koolauloa,Honolulu,Entire home/apt,9
722158,1671698,Brenda,318,102.0,21.2769,-157.82227,220,4.58,1,1125,4.76,4.52,4.74,4.8,4.82,4.63,1,2,0.0,1.0,1.0,Primary Urban Center,Honolulu,Entire home/apt,2
867486,1866267,Raymond And Azlina,210,864.0,21.63959,-157.91849,26,4.69,2,120,4.85,4.88,4.96,4.92,4.85,4.69,0,8,0.0,3.0,5.0,Koolauloa,Honolulu,Entire home/apt,10
769848,2393210,Melissa,186,629.0,21.33563,-158.1228,56,4.96,6,365,4.93,4.95,4.91,4.96,4.93,4.77,0,5,0.0,2.0,3.0,Ewa,Honolulu,Entire home/apt,3
869790,4583552,Thomas,358,111.0,21.38373,-157.72205,131,4.58,30,180,4.65,4.5,4.69,4.69,4.75,4.66,0,2,0.0,0.0,4.0,Koolaupoko,Honolulu,Private room,3
873736,1255224,Emily,246,126.0,21.281513,-157.82576,44,4.52,2,1125,4.75,4.59,4.86,4.86,4.86,4.52,0,3,0.0,1.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,2
875693,4623954,Janice,292,295.0,21.38422,-157.7123,33,4.79,3,35,4.82,4.76,4.94,4.85,4.94,4.58,0,3,0.0,0.0,4.0,Koolaupoko,Honolulu,Private room,1
804274,4231961,Kevin,233,140.0,21.27185,-157.82158,162,4.84,3,1125,4.91,4.88,4.98,4.99,4.97,4.84,0,2,0.0,1.0,1.0,Primary Urban Center,Honolulu,Entire home/apt,2
1038689,5256548,Olivier,151,129.0,21.28108,-157.82626,206,4.84,28,500,4.91,4.79,4.95,4.96,4.92,4.87,1,4,0.0,1.0,2.0,Primary Urban Center,Honolulu,Entire home/apt,6
1062698,2778548,Melissa And Scott,0,125.0,21.5544,-158.11363,266,4.78,30,120,4.86,4.72,4.89,4.93,4.86,4.67,0,4,0.0,1.0,1.0,North Shore Oahu,Honolulu,Entire home/apt,1
