id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,number_of_reviews_ltm,rating,bedroom_number,bed_number,bath_number,unit type
7887505,41583178,Sarah,Hawaii,South Kona,19.20827,-155.89997,Entire home/apt,390,3,93,1,232,14,4.87,2.0,2.0,2.0,Home
7899794,41652766,Janet,Hawaii,North Kona,19.6195,-155.98375,Entire home/apt,149,3,7,1,165,1,4.67,1.0,1.0,1.0,Condo
7920378,38966925,Jaecob,Hawaii,Puna,19.39706,-154.92514,Entire home/apt,101,3,396,2,231,60,4.88,1.0,1.0,1.0,Guesthouse
7432749,38933308,Noelle,Hawaii,Puna,19.45862,-154.92838,Entire home/apt,109,2,129,2,365,26,4.85,2.0,2.0,2.0,Home
7922352,18950541,Todd,Hawaii,North Kona,19.61088,-155.96851,Entire home/apt,83,31,84,2,236,5,4.93,2.0,2.0,5.0,Guest suite
8104530,18476866,Kona Coast,Hawaii,North Kona,19.61526,-155.98305,Entire home/apt,201,1,2,179,296,0,New,1.0,1.0,1.0,Condo
7460763,39077169,Dr Beth,Hawaii,North Kona,19.61683,-155.98274,Entire home/apt,245,3,13,1,358,2,3.54,1.0,1.0,1.0,Condo
7938823,41866041,Erika,Hawaii,North Kona,19.64073,-155.99413,Entire home/apt,169,2,108,3,251,34,4.91,1.0,1.0,1.0,Rental unit
7479468,35916778,Claudia,Hawaii,South Hilo,19.7321,-155.01529,Private room,185,2,18,2,255,0,4.5,1.0,1.0,0.0,Bed and breakfast
7480715,36741806,"Ted, Pauline And Keo",Hawaii,Puna,19.59468,-154.97153,Private room,34,2,162,3,0,20,4.95,1.0,1.0,0.0,Home
7950448,41866041,Erika,Hawaii,North Kona,19.64214,-155.9921,Entire home/apt,279,3,183,3,304,16,4.9,2.0,2.0,2.0,Loft
8223228,18476866,Kona Coast,Hawaii,North Kona,19.62864,-155.98799,Entire home/apt,425,1,20,179,126,0,4.7,2.0,2.0,2.0,Condo
8225749,18476866,Kona Coast,Hawaii,North Kona,19.63008,-155.98961,Entire home/apt,270,1,10,179,143,0,4.5,1.0,1.0,1.0,Condo
8118147,22045751,Karen,Hawaii,Puna,19.40121,-154.9253,Entire home/apt,125,1,0,2,365,0,New,1.0,1.0,1.0,Bungalow
8153475,48697898,South Kohala,Hawaii,South Kohala,19.91815,-155.88114,Entire home/apt,264,3,5,116,198,1,4.8,2.0,2.0,2.0,Condo
8652050,23050994,Jim,Hawaii,South Kohala,19.92443,-155.87854,Entire home/apt,329,5,30,3,179,1,4.63,2.0,2.0,2.0,Townhouse
8153482,48697898,South Kohala,Hawaii,South Kohala,19.9447,-155.86529,Entire home/apt,614,3,2,116,232,1,New,2.0,2.0,5.0,Condo
8153508,48697898,South Kohala,Hawaii,South Kohala,19.92707,-155.88284,Entire home/apt,561,3,9,116,167,6,5.0,3.0,3.0,2.0,Condo
8153521,48697898,South Kohala,Hawaii,South Kohala,19.94841,-155.85579,Entire home/apt,314,3,8,116,214,3,5.0,2.0,2.0,5.0,Home
8153579,48697898,South Kohala,Hawaii,South Kohala,19.93663,-155.87478,Entire home/apt,554,3,3,116,210,2,4.33,1.0,1.0,5.0,Condo
8153611,48697898,South Kohala,Hawaii,South Kohala,19.92079,-155.88653,Entire home/apt,450,3,16,116,0,6,4.93,2.0,2.0,2.0,Condo
8269444,43607590,Chris And Karla,Hawaii,North Kona,19.57884,-155.95044,Entire home/apt,240,2,109,2,341,17,4.85,1.0,1.0,1.0,Guesthouse
8153612,48697898,South Kohala,Hawaii,South Kohala,20.00395,-155.80609,Entire home/apt,507,3,1,116,197,0,New,3.0,3.0,3.0,Home
8274340,46724198,Paola,Hawaii,Puna,19.4467,-155.23506,Entire home/apt,239,3,126,1,264,38,4.82,3.0,3.0,2.0,Bungalow
8153613,48697898,South Kohala,Hawaii,South Kohala,19.92087,-155.88514,Entire home/apt,271,3,3,116,298,2,5.0,2.0,2.0,5.0,Condo
8153627,48697898,South Kohala,Hawaii,South Kohala,19.92115,-155.88646,Entire home/apt,286,3,2,116,214,1,New,2.0,2.0,5.0,Condo
8153665,48697898,South Kohala,Hawaii,South Kohala,19.92117,-155.88524,Entire home/apt,271,3,11,116,151,6,5.0,2.0,2.0,5.0,Condo
8288808,18476866,Kona Coast,Hawaii,North Kona,19.60953,-155.97777,Entire home/apt,367,1,14,179,130,0,4.57,2.0,2.0,2.0,Condo
8153666,48697898,South Kohala,Hawaii,South Kohala,19.92077,-155.88687,Entire home/apt,221,3,17,116,312,3,4.71,2.0,2.0,2.0,Condo
8671113,45549091,Jerry,Hawaii,North Kona,19.57635,-155.95607,Entire home/apt,625,5,33,1,315,12,4.64,3.0,3.0,5.0,Home
8153667,48697898,South Kohala,Hawaii,South Kohala,19.91937,-155.88525,Entire home/apt,345,3,7,116,165,1,4.86,2.0,2.0,2.0,Condo
8153668,48697898,South Kohala,Hawaii,South Kohala,19.91945,-155.88678,Entire home/apt,307,3,6,116,69,1,4.67,2.0,2.0,5.0,Condo
8153688,48697898,South Kohala,Hawaii,South Kohala,19.92096,-155.88681,Entire home/apt,221,3,12,116,293,3,4.75,2.0,2.0,5.0,Condo
8153715,48697898,South Kohala,Hawaii,South Kohala,19.92094,-155.88657,Entire home/apt,228,3,14,116,329,2,4.43,2.0,2.0,2.0,Home
8153716,48697898,South Kohala,Hawaii,South Kohala,19.91975,-155.88668,Entire home/apt,228,3,14,116,275,4,4.57,2.0,2.0,2.0,Condo
8672496,45553553,Paul,Hawaii,South Kohala,19.93401,-155.79134,Entire home/apt,189,3,122,1,116,14,4.84,2.0,2.0,2.0,Condo
8153717,48697898,South Kohala,Hawaii,South Kohala,19.91904,-155.88525,Entire home/apt,296,3,5,116,167,2,4.8,2.0,2.0,2.0,Condo
8153796,48697898,South Kohala,Hawaii,South Kohala,19.9427,-155.86718,Entire home/apt,593,3,2,116,299,1,New,2.0,2.0,5.0,Condo
8153840,48697898,South Kohala,Hawaii,South Kohala,19.94448,-155.86538,Entire home/apt,771,3,2,116,220,0,New,2.0,2.0,5.0,Condo
8153927,48697898,South Kohala,Hawaii,South Kohala,19.94457,-155.86541,Entire home/apt,635,3,2,116,244,0,New,2.0,2.0,5.0,Condo
8329089,43908363,Emely,Hawaii,South Kona,19.42454,-155.91042,Entire home/apt,450,14,14,1,263,0,4.71,2.0,2.0,2.0,Home
8153944,48697898,South Kohala,Hawaii,South Kohala,19.94282,-155.86785,Entire home/apt,614,3,6,116,271,2,5.0,2.0,2.0,5.0,Condo
8153950,48697898,South Kohala,Hawaii,South Kohala,19.94264,-155.86539,Entire home/apt,728,3,0,116,279,0,New,2.0,2.0,5.0,Condo
8153951,48697898,South Kohala,Hawaii,South Kohala,19.94484,-155.86583,Entire home/apt,706,3,2,116,201,0,New,1.0,1.0,2.0,Condo
8342380,16286074,Susan,Hawaii,North Kona,19.593703,-155.971282,Entire home/apt,254,5,151,7,276,26,4.77,2.0,2.0,2.0,Home
8153976,48697898,South Kohala,Hawaii,South Kohala,19.94287,-155.86525,Entire home/apt,628,3,0,116,273,0,New,2.0,2.0,5.0,Condo
8353344,26521212,Laura,Hawaii,North Kona,19.62467,-155.98581,Entire home/apt,169,3,5,2,0,0,4.8,2.0,2.0,2.0,Condo
8153980,48697898,South Kohala,Hawaii,South Kohala,19.94258,-155.86707,Entire home/apt,681,3,2,116,251,0,New,1.0,1.0,2.0,Condo
8153983,48697898,South Kohala,Hawaii,South Kohala,19.94349,-155.86754,Entire home/apt,475,3,0,116,241,0,New,1.0,1.0,2.0,Condo
8153996,48697898,South Kohala,Hawaii,South Kohala,19.94255,-155.86525,Entire home/apt,642,3,0,116,187,0,New,2.0,2.0,5.0,Condo
8157697,43063724,Lori,Hawaii,North Kona,19.71957,-155.99198,Entire home/apt,200,3,38,1,302,7,4.95,2.0,2.0,1.0,Guesthouse
8761411,24082926,Angelisa,Hawaii,North Kohala,20.07721,-155.84351,Private room,103,5,209,1,40,10,4.96,1.0,1.0,0.0,Home
8404022,44273015,Joan,Hawaii,South Kohala,19.9461,-155.85789,Entire home/apt,299,5,19,1,158,11,5.0,2.0,2.0,2.0,Condo
8173810,12042216,Yumi & Gen,Hawaii,North Kona,19.63592,-155.97649,Private room,77,2,83,10,180,27,4.64,1.0,1.0,0.0,Home
8409636,41867183,Island Beach Rentals,Hawaii,South Kohala,19.94873,-155.85704,Entire home/apt,485,5,17,1,181,3,5.0,3.0,3.0,3.0,Townhouse
8195043,43226836,Aaron,Hawaii,North Kona,19.63047,-155.98715,Entire home/apt,140,2,341,1,68,37,4.89,1.0,1.0,1.0,Rental unit
8210925,43296752,Marc,Hawaii,North Kona,19.64111,-155.98938,Private room,119,1,930,3,15,117,4.82,1.0,1.0,1.0,Home
8782647,41842769,Resortica,Hawaii,South Kohala,19.91616,-155.87959,Entire home/apt,369,3,52,103,270,9,4.83,3.0,3.0,3.0,Townhouse
8782720,41842769,Resortica,Hawaii,South Kohala,19.91698,-155.8761,Entire home/apt,289,3,33,103,233,4,4.88,2.0,2.0,2.0,Condo
8222463,18476866,Kona Coast,Hawaii,North Kona,19.62875,-155.98753,Entire home/apt,263,1,5,179,159,0,4.6,1.0,1.0,1.0,Condo
8782968,41842769,Resortica,Hawaii,South Kohala,19.91725,-155.88241,Entire home/apt,279,3,65,103,261,10,4.83,2.0,2.0,2.0,Condo
8461868,43830563,Roxanne,Hawaii,Puna,19.61305,-154.95403,Entire home/apt,136,3,163,1,287,22,4.9,2.0,2.0,5.0,Bungalow
8783304,41842769,Resortica,Hawaii,South Kohala,19.91616,-155.8799,Entire home/apt,329,3,25,103,249,7,4.92,2.0,2.0,2.0,Condo
8783460,41842769,Resortica,Hawaii,South Kohala,19.91473,-155.87828,Entire home/apt,331,3,28,103,284,4,4.46,2.0,2.0,2.0,Condo
8783564,41842769,Resortica,Hawaii,South Kohala,19.91496,-155.88005,Entire home/apt,269,3,58,103,357,7,4.88,2.0,2.0,2.0,Condo
8783653,41842769,Resortica,Hawaii,South Kohala,19.91664,-155.87991,Entire home/apt,289,3,43,103,262,2,4.84,2.0,2.0,2.0,Condo
8970491,23403193,Catherine,Hawaii,North Kona,19.62139,-155.98472,Entire home/apt,120,3,335,1,121,63,4.72,0.0,2.0,1.0,Rental unit
8474887,44631174,Douglas,Hawaii,North Kona,19.59475,-155.96889,Entire home/apt,220,5,91,1,178,4,4.89,2.0,2.0,2.0,Condo
8783744,41842769,Resortica,Hawaii,South Kohala,19.91538,-155.88069,Entire home/apt,339,3,81,103,277,11,4.79,3.0,3.0,3.0,Townhouse
8783850,41842769,Resortica,Hawaii,South Kohala,19.91484,-155.88041,Entire home/apt,339,3,50,103,251,9,4.86,3.0,3.0,3.0,Townhouse
8486858,53368406,Myron,Hawaii,South Kohala,19.93713,-155.87584,Entire home/apt,300,3,42,2,209,8,4.98,1.0,1.0,5.0,Rental unit
8992984,41842769,Resortica,Hawaii,South Kohala,19.92814,-155.88442,Entire home/apt,360,3,38,103,264,1,4.76,2.0,2.0,2.0,Condo
8814933,1758231,Peter And Kai,Hawaii,North Kona,19.66951,-155.98093,Entire home/apt,135,1,442,1,0,73,4.91,1.0,1.0,1.0,Guesthouse
8816713,30432089,David And Kevin,Hawaii,Puna,19.409592,-154.925262,Entire home/apt,115,5,37,1,208,8,4.97,1.0,1.0,1.0,Guesthouse
8524514,44886475,Monique,Hawaii,Kau,19.04793,-155.62269,Entire home/apt,150,14,6,1,287,0,5.0,1.0,1.0,1.0,Home
8843027,46309925,Vicki,Hawaii,North Kona,19.60606,-155.96021,Entire home/apt,99,3,63,1,17,0,4.92,1.0,1.0,1.0,Rental unit
8537732,44948707,Pamela,Hawaii,North Kohala,20.08079,-155.83573,Entire home/apt,235,3,142,1,243,31,4.99,1.0,1.0,1.0,Guesthouse
8543198,41842769,Resortica,Hawaii,South Kohala,19.91565,-155.87836,Entire home/apt,439,3,14,103,259,0,4.79,3.0,3.0,3.0,Townhouse
8846957,46327954,David And Masako,Hawaii,North Kona,19.61445,-155.97433,Private room,120,2,419,1,256,74,4.88,0.0,1.0,0.0,Guest suite
8579074,41842769,Resortica,Hawaii,South Kohala,19.92457,-155.87924,Entire home/apt,259,3,34,103,310,4,4.85,2.0,2.0,5.0,Townhouse
8579656,41842769,Resortica,Hawaii,South Kohala,19.92332,-155.87613,Entire home/apt,329,3,61,103,312,9,4.87,3.0,3.0,5.0,Townhouse
8883280,46489688,Hawaiian Heavenly Waters,Hawaii,South Kohala,19.98262,-155.82861,Entire home/apt,1700,5,3,1,143,0,5.0,4.0,4.0,3.0,Home
8580351,41842769,Resortica,Hawaii,South Kohala,19.91664,-155.87719,Entire home/apt,279,3,32,103,254,7,4.66,2.0,2.0,2.0,Condo
8580582,41842769,Resortica,Hawaii,South Kohala,19.91428,-155.87856,Entire home/apt,269,3,74,103,341,13,4.79,2.0,2.0,2.0,Condo
8580659,41842769,Resortica,Hawaii,South Kohala,19.91608,-155.8765,Entire home/apt,439,3,17,103,257,4,4.94,3.0,3.0,3.0,Townhouse
8886699,32687869,Bryn & Andy,Hawaii,South Kohala,19.93809,-155.79507,Entire home/apt,556,5,110,2,294,17,4.86,4.0,4.0,2.0,Home
8580736,41842769,Resortica,Hawaii,South Kohala,19.91448,-155.88024,Entire home/apt,279,3,59,103,321,14,4.78,2.0,2.0,2.0,Townhouse
8580859,41842769,Resortica,Hawaii,South Kohala,19.92107,-155.8865,Entire home/apt,299,3,70,103,97,7,4.86,2.0,2.0,2.0,Condo
9061757,47256225,Michael,Hawaii,North Kona,19.63592,-155.98893,Entire home/apt,129,7,81,1,143,24,4.7,1.0,1.0,2.0,Rental unit
8580956,41842769,Resortica,Hawaii,South Kohala,19.94314,-155.85553,Entire home/apt,439,3,56,103,285,7,4.82,3.0,3.0,5.0,Townhouse
9078412,20778509,Sandra,Hawaii,South Kohala,19.94872,-155.85605,Entire home/apt,400,7,34,1,50,16,5.0,3.0,3.0,5.0,Townhouse
8581598,41842769,Resortica,Hawaii,South Kohala,19.91398,-155.88103,Entire home/apt,503,3,40,103,236,5,4.8,3.0,3.0,3.0,Townhouse
8582685,27548348,Greg,Hawaii,Hamakua,20.11873,-155.57266,Private room,95,1,300,5,161,15,4.72,1.0,1.0,1.0,Home
9095936,47422643,Lisa,Hawaii,North Kona,19.56778,-155.96111,Entire home/apt,325,6,5,3,297,0,4.4,2.0,2.0,2.0,Condo
9417161,48828256,Buddy,Hawaii,South Kona,19.19568,-155.86899,Entire home/apt,76,1,15,2,0,0,4.33,1.0,1.0,1.0,Tent
8594591,10736772,Bradley & Su,Hawaii,North Kona,19.60884,-155.96801,Private room,96,2,122,1,59,28,4.89,1.0,1.0,0.0,Home
8597222,45244354,Sharon And Mark,Hawaii,South Hilo,19.79867,-155.10297,Entire home/apt,93,3,293,2,274,38,4.84,1.0,1.0,1.0,Guesthouse
9140364,47602780,Steve And Jeri,Hawaii,North Kona,19.64055,-155.98908,Entire home/apt,546,1,90,7,238,11,4.9,5.0,5.0,4.0,Townhouse
8599703,45253471,Shelly,Hawaii,North Kona,19.61104,-155.97049,Private room,99,1,354,2,341,45,4.86,1.0,1.0,0.0,Rental unit
8599722,45253471,Shelly,Hawaii,North Kona,19.60991,-155.97234,Private room,99,1,556,2,341,58,4.87,1.0,1.0,0.0,Home
9759703,48342986,Mary & Alan,Hawaii,South Kohala,19.9485,-155.85592,Entire home/apt,399,3,124,2,111,25,4.94,2.0,2.0,5.0,Townhouse
9515345,5612605,Diana,Hawaii,South Hilo,19.674248,-155.087585,Private room,98,3,5,15,320,0,4.75,1.0,1.0,5.0,Home
9797744,50491718,Michael,Hawaii,South Hilo,19.68912,-155.09003,Entire home/apt,104,1,95,1,36,8,4.94,2.0,2.0,1.0,Rental unit
9297462,4965048,Mathew,Hawaii,South Hilo,19.86,-155.10622,Private room,93,1,227,14,185,11,4.74,1.0,1.0,0.0,Hut
9528423,49360493,Michael,Hawaii,North Kona,19.56737,-155.9603,Entire home/apt,311,7,82,1,161,11,4.95,3.0,3.0,3.0,Condo
9540642,1287271,Guy,Hawaii,South Hilo,19.77575069332227,-155.09709312667246,Entire home/apt,74,2,115,4,152,45,4.79,1.0,1.0,1.0,Guest suite
9551197,49461011,Madeleine,Hawaii,South Hilo,19.8839,-155.1336,Entire home/apt,204,4,48,2,252,4,5.0,1.0,1.0,1.0,Cab
9560126,39621041,Nanette,Hawaii,North Kona,19.7395,-155.97922,Private room,195,3,34,5,285,5,4.91,1.0,1.0,0.0,Home
9345776,4965048,Mathew,Hawaii,South Hilo,19.86,-155.10622,Private room,78,1,289,14,182,9,4.73,1.0,1.0,0.0,Hut
9843784,50680035,Michael,Hawaii,South Kohala,19.94465,-155.86724,Entire home/apt,341,1,24,1,97,5,4.92,1.0,1.0,2.0,Condo
9373282,997199,Jill,Hawaii,South Kona,19.46923,-155.9191,Entire home/apt,190,1,135,2,283,33,4.9,1.0,1.0,0.0,Home
9867765,38722727,Julia,Hawaii,Puna,19.43928,-154.91633,Private room,80,30,25,3,89,0,4.84,1.0,1.0,0.0,Cab
9884487,23589563,Carling,Hawaii,North Kona,19.59497,-155.97071,Entire home/apt,250,7,88,1,258,13,4.92,2.0,2.0,2.0,Condo
9407539,46012704,Equity Residences,Hawaii,North Kona,19.66625,-155.9792,Entire home/apt,883,3,26,5,153,5,4.5,5.0,5.0,5.0,Home
9631570,49813293,Lisa,Hawaii,North Kona,19.6104,-155.95062,Entire home/apt,199,2,47,2,311,2,4.98,1.0,1.0,1.0,Bungalow
9409756,9060116,Sasan,Hawaii,North Kona,19.59401,-155.95154,Entire home/apt,350,7,56,1,301,8,4.95,3.0,3.0,2.0,Home
9645623,49873188,Jim,Hawaii,Kau,19.43723,-155.2767,Entire home/apt,259,1,80,1,233,8,4.99,1.0,1.0,1.0,Cab
9909210,1188354,KonaDave,Hawaii,North Kona,19.61416,-155.94853,Entire home/apt,94,7,58,3,82,14,4.81,1.0,1.0,1.0,Rental unit
9939110,3741941,Bailey,Hawaii,South Kohala,19.96223,-155.85453,Entire home/apt,250,5,89,1,207,8,4.98,1.0,1.0,1.0,Rental unit
9667230,43546081,Melanie,Hawaii,South Kona,19.2058,-155.90291,Entire home/apt,400,7,26,2,88,1,5.0,4.0,4.0,4.0,Home
10217927,51933304,Sherry & David,Hawaii,South Kohala,19.92588,-155.79523,Entire home/apt,116,1,345,1,157,56,4.96,1.0,1.0,1.0,Guesthouse
9667442,6991902,Maria And Steve,Hawaii,South Hilo,19.73082,-155.01871,Entire home/apt,115,1,66,3,0,2,4.83,1.0,1.0,1.0,Guesthouse
10249993,9708203,Konrad & Robert,Hawaii,Puna,19.45498,-154.90709,Entire home/apt,275,2,321,2,282,44,5.0,3.0,3.0,2.0,Vacation home
9961212,8979214,Joshua,Hawaii,Hamakua,20.06207,-155.3962,Entire home/apt,101,2,322,2,230,58,4.76,0.0,2.0,1.0,Cottage
9979535,54663,Janelle,Hawaii,Puna,19.52388,-154.84689,Entire home/apt,40,2,21,7,269,2,4.48,1.0,1.0,0.0,Farm stay
10280433,52785887,Mike,Hawaii,Puna,19.42060429411924,-155.2176382486288,Entire home/apt,295,3,262,1,92,28,4.97,1.0,1.0,1.0,Treehouse
10282871,8761592,Khymberly,Hawaii,Puna,19.57795,-154.99352,Entire home/apt,126,2,168,1,354,15,4.92,2.0,2.0,2.0,Home
9995760,51350276,Hawaii Life,Hawaii,South Hilo,19.89274,-155.12552,Entire home/apt,550,4,75,2,334,10,4.76,3.0,3.0,3.0,Villa
10334052,53180127,Symon And Lisa,Hawaii,North Kohala,20.07977,-155.8341,Entire home/apt,240,3,24,2,139,4,4.79,2.0,2.0,2.0,Home
10091589,51784500,Iris,Hawaii,Puna,19.40924,-154.92508,Entire home/apt,85,1,298,1,184,20,4.99,1.0,1.0,1.0,Guest suite
10389989,5260634,Donna And Kevin,Hawaii,North Kohala,20.21331,-155.84379,Entire home/apt,175,3,44,2,316,9,4.93,1.0,1.0,1.0,Farm stay
10392861,32857466,Cory,Hawaii,South Kohala,19.94475,-155.79995,Entire home/apt,354,4,53,1,231,11,4.89,3.0,3.0,2.0,Home
10158294,27548348,Greg,Hawaii,Hamakua,20.11913,-155.57211,Private room,90,1,292,5,133,34,4.74,1.0,1.0,0.0,Home
10158447,27548348,Greg,Hawaii,Hamakua,20.11958,-155.5723,Private room,95,1,178,5,129,17,4.81,1.0,1.0,0.0,Nature lodge
10426906,40884387,Mele,Hawaii,Puna,19.58202,-154.94855,Entire home/apt,189,3,51,7,256,15,4.88,4.0,4.0,3.0,Home
10176863,26764902,Roby,Hawaii,Puna,19.56094,-155.05723,Private room,75,1,51,2,363,20,4.92,1.0,1.0,0.0,Guesthouse
10927110,50674286,Scott,Hawaii,South Hilo,19.73011,-155.02052,Entire home/apt,332,3,83,1,332,9,4.91,1.0,1.0,2.0,Home
10944002,54682883,Maureen,Hawaii,Puna,19.613,-154.9545,Entire home/apt,250,4,62,2,167,11,4.97,3.0,3.0,2.0,Home
10448061,2706373,Chewy,Hawaii,Puna,19.40741,-154.92259,Entire home/apt,125,1,359,1,201,50,4.98,0.0,1.0,1.0,Guesthouse
10949452,56786020,Laura And Aki,Hawaii,Puna,19.60441,-154.97809,Entire home/apt,220,2,57,3,117,15,4.93,2.0,2.0,2.0,Villa
10962935,56866557,Satoshi,Hawaii,Puna,19.43372,-155.23947,Shared room,30,1,279,8,81,24,4.69,1.0,1.0,0.0,Home
10457204,40884387,Mele,Hawaii,Puna,19.58371,-154.98299,Entire home/apt,125,3,83,7,180,8,4.77,3.0,3.0,1.0,Rental unit
10964572,56875876,Tammy,Hawaii,South Kona,19.20779,-155.9014,Entire home/apt,395,3,31,2,164,6,4.86,4.0,4.0,3.0,Home
10987576,56866557,Satoshi,Hawaii,Puna,19.43372,-155.23947,Private room,120,1,171,8,87,35,4.66,1.0,1.0,1.0,Home
11164328,41866041,Erika,Hawaii,North Kona,19.64294,-155.99304,Entire home/apt,175,2,160,3,292,36,4.93,1.0,1.0,1.0,Rental unit
10521387,52651623,Terry,Hawaii,North Kona,19.55903,-155.96092,Entire home/apt,169,6,3,4,0,0,5.0,1.0,1.0,1.0,Condo
10527284,24932156,John,Hawaii,North Kona,19.62686,-155.98647,Private room,375,5,1,11,0,0,New,2.0,2.0,2.0,Condo
10551504,54411873,Myung Sook,Hawaii,North Kona,19.64041,-155.9886,Private room,69,3,217,2,318,34,4.51,3.0,3.0,0.0,Home
11211075,58392980,Debbi,Hawaii,North Kona,19.59205,-155.97011,Entire home/apt,282,4,58,1,126,9,4.98,2.0,2.0,2.0,Condo
10570702,5003596,James And Jocelyne,Hawaii,South Hilo,19.75286,-155.09154,Entire home/apt,299,1,354,3,360,27,4.79,1.0,1.0,1.0,Home
10577444,54515086,Mikael,Hawaii,South Kona,19.47838,-155.90168,Entire home/apt,445,3,117,2,231,21,4.86,2.0,2.0,2.0,Home
11212756,25282650,Megan,Hawaii,North Kona,19.61144,-155.97842,Private room,123,2,450,4,300,54,4.91,1.0,1.0,0.0,Home
10990311,18476866,Kona Coast,Hawaii,North Kona,19.61685,-155.98397,Entire home/apt,214,1,3,179,239,0,5.0,1.0,1.0,1.0,Condo
10990320,56866557,Satoshi,Hawaii,Puna,19.43372,-155.23947,Private room,90,1,181,8,81,46,4.63,1.0,1.0,0.0,Home
10990328,18476866,Kona Coast,Hawaii,South Kohala,19.94424,-155.85601,Entire home/apt,600,1,3,179,154,0,5.0,3.0,3.0,5.0,Condo
10617008,2450389,Leonard,Hawaii,Puna,19.46562,-154.84978,Entire home/apt,117,1,12,11,306,1,4.5,1.0,1.0,5.0,Cab
10990333,18476866,Kona Coast,Hawaii,South Kohala,19.94483,-155.85518,Entire home/apt,583,1,3,179,281,0,4.33,3.0,3.0,5.0,Condo
10990341,18476866,Kona Coast,Hawaii,North Kona,19.61553,-155.98226,Entire home/apt,551,1,7,179,221,0,5.0,2.0,2.0,5.0,Villa
11240702,5510027,Cynthia,Hawaii,South Hilo,19.68883,-155.07089,Private room,88,1,21,7,90,2,4.67,1.0,1.0,0.0,Guest suite
10651493,55004297,Susie,Hawaii,North Kona,19.58421,-155.96766,Entire home/apt,492,5,22,1,129,7,5.0,2.0,2.0,5.0,Home
10990345,18476866,Kona Coast,Hawaii,North Kona,19.57066,-155.96607,Entire home/apt,382,1,24,179,51,0,4.88,2.0,2.0,2.0,Condo
11270595,58846711,Kristine & Mark,Hawaii,Puna,19.41383552551269,-154.9264373779297,Entire home/apt,150,4,9,1,0,4,4.78,2.0,2.0,2.0,Guesthouse
10990361,18476866,Kona Coast,Hawaii,North Kona,19.62116,-155.98538,Entire home/apt,349,1,13,179,109,0,4.77,2.0,2.0,5.0,Condo
10990366,18476866,Kona Coast,Hawaii,North Kona,19.62044,-155.98701,Entire home/apt,157,1,7,179,163,0,4.86,1.0,1.0,1.0,Condo
10701487,7039403,Robin,Hawaii,South Hilo,19.70678,-155.07175,Private room,45,5,20,7,293,3,4.65,1.0,1.0,0.0,Home
10990368,18476866,Kona Coast,Hawaii,North Kona,19.62109,-155.98678,Entire home/apt,197,1,12,179,197,0,4.67,2.0,2.0,2.0,Condo
10713346,55366398,Linda,Hawaii,Puna,19.46297,-154.92381,Private room,50,3,47,2,359,23,4.94,1.0,1.0,0.0,Guest suite
10990373,18476866,Kona Coast,Hawaii,North Kona,19.62096,-155.98489,Entire home/apt,158,1,8,179,186,0,4.5,1.0,1.0,1.0,Condo
10990378,18476866,Kona Coast,Hawaii,North Kona,19.6212,-155.98513,Entire home/apt,203,1,4,179,84,0,4.5,1.0,1.0,1.0,Condo
10990379,18476866,Kona Coast,Hawaii,South Kohala,19.92273,-155.87683,Entire home/apt,284,1,5,179,207,0,4.8,2.0,2.0,2.0,Condo
10990384,18476866,Kona Coast,Hawaii,South Kohala,19.92517,-155.88089,Entire home/apt,321,1,3,179,153,0,4.33,2.0,2.0,5.0,Townhouse
10991001,56866557,Satoshi,Hawaii,Puna,19.43372,-155.23947,Private room,90,1,144,8,85,23,4.68,2.0,2.0,0.0,Home
10752023,55366398,Linda,Hawaii,Puna,19.46111,-154.9246,Private room,50,3,29,2,355,10,4.79,1.0,1.0,0.0,Guest suite
10992286,56866557,Satoshi,Hawaii,Puna,19.43372,-155.23947,Private room,120,1,102,8,87,12,4.77,1.0,1.0,0.0,Home
11345475,59404052,Martin,Hawaii,South Kohala,19.92343,-155.88523,Entire home/apt,247,3,77,1,62,6,4.91,1.0,1.0,1.0,Condo
10790098,376947,Kona Islander Inn,Hawaii,North Kona,19.6362,-155.99155,Entire home/apt,150,1,27,7,365,1,4.08,0.0,0.0,1.0,Condo
10830236,56079224,LeeAnne,Hawaii,North Kona,19.64863,-155.96853,Entire home/apt,139,3,295,2,138,45,4.89,1.0,1.0,1.0,Guest suite
11379175,1982650,Mark,Hawaii,Puna,19.43408,-155.21744,Entire home/apt,180,2,129,2,329,33,4.97,1.0,1.0,1.0,Cottage
11390520,54546719,Noelle,Hawaii,South Hilo,19.66215,-155.06542,Entire home/apt,90,4,114,1,86,19,4.96,1.0,1.0,1.0,Rental unit
11044450,57317687,Joyce,Hawaii,Puna,19.54104,-154.97356,Entire home/apt,185,3,39,1,294,6,4.34,5.0,5.0,3.0,Home
11045386,57322496,Rob & Bob,Hawaii,Puna,19.40582,-154.92348,Entire home/apt,129,2,333,1,242,72,5.0,1.0,1.0,1.0,Cottage
11413353,58241922,Frank,Hawaii,South Kohala,19.96355,-155.85356,Entire home/apt,350,5,22,1,130,7,4.82,0.0,1.0,1.0,Place to stay
11064831,56786020,Laura And Aki,Hawaii,Puna,19.60584,-154.97853,Entire home/apt,135,2,92,3,136,14,4.91,2.0,2.0,1.0,Home
